dist;dist_km;be001l_bruxelles ;be002l_antwerpen ;be003l_gent ;be006l_brugge ;be004l_charleroi ;be005l_liege ;be007l_namur ;fr009c_lille ;fr010l_montpellier ;fr012l_le_havre ;fr017l_metz ;fr032l_toulon ;fr203c_marseille ;fr205c_nice ;fr207c_lens_lievin ;fr016l_nancy ;fr022l_clermont-ferrand ;fr006l_strasbourg ;fr008l_nantes ;fr011c_saint_etienne ;fr014l_amiens ;fr018l_reims ;fr019l_orleans ;fr026l_grenoble ;fr035l_tours ;fr202c_aix_en_provence ;fr013l_rennes ;fr004l_toulouse ;fr020l_dijon ;fr021l_poitiers ;fr007l_bordeaux ;fr025l_besancon ;fr023l_caen ;fr027l_ajaccio ;fr024l_limoges ;fr015l_rouen ;fr001l_paris ;fr003l_lyon ;at001l_wien ;at002l_graz ;at003l_linz ;at004l_salzburg ;at005l_innsbruck ;bg002l_plovdiv ;bg003l_varna ;bg004l_burgas ;bg006l_ruse ;bg007l_vidin ;bg005l_pleven ;bg001l_sofia ;bg501c_starazagora ;cy001l_lefkosia ;cz002l_brno ;cz003l_ostrava ;cz005l_usti_nad_labem ;cz006l_olomouc ;cz007l_liberec ;cz009l_hradec_kralove ;cz010l_pardubice ;cz011l_zlin ;cz014l_jihlava ;cz008l_ceske_budejovice ;cz004l_plzen ;cz013l_karlovyvary ;cz001l_praha ;de003l_munchen ;de004l_koln ;de009l_dresden ;de012l_bremen ;de013l_hannover ;de016l_wuppertal ;de017l_bielefeld ;de025l_darmstadt ;de026l_trier ;de029l_frankfurt_oder ;de035l_karlsruhe ;de036l_monchengladbach ;de011l_dusseldorf ; ;de005l_frankfurt_am_main ;de008l_leipzig ;de019l_magdeburg ;de031l_schwerin ;de042l_koblenz ;de030l_weimar ;de039l_kiel ;de032l_erfurt ;de034l_bonn ;de037l_mainz ;de020l_wiesbaden ;de027l_freiburg_im_breisgau ;de002l_hamburg ;de007l_stuttgart ;de014l_nurnberg ;de018l_halle_an_der_saale ;de021l_gottingen ;de028l_regensburg ;de033l_augsburg ;de001l_berlin ;de038l_essen ;dk001l_kobenhavn ;dk003l_odense ;dk002l_aarhus ;dk004l_aalborg ;ee001l_tallinn ;ee002l_tartu ;es003l_valencia ;es004l_sevilla ;es005l_zaragoza ;es008l_las_palmas ;es009l_valladolid ;es010l_palma_di_mallorca ; ;es020l_cordoba ;es022l_vigo ;es023l_gijon ;es015l_santander ;es021l_alicante ;es025l_santa_cruz_de_tenerife ;es006l_malaga ;es007l_murcia ;es011l_santiago_de_compostela ;es017l_badajoz ;es018l_logrono ;es012l_vitoria_gasteiz ;es014l_pamplona_iruna ;es013l_oviedo ;es016l_toledo ;es001l_madrid ;es002l_barcelona ;fi001l_helsinki ;fi002l_tampere ;fi004l_oulu ;fi003l_turku ;gr002l_thessaloniki ;gr003l_patrai ;gr004l_iraklion ;gr005l_larisa ;gr006l_volos ;gr007l_ioannina ;gr008l_kavala ;gr009l_kalamata ;gr001l_athina ;hu001l_budapest ;hu002l_miskolc ;hu004l_pecs ;hu005l_debrecen ;hu006l_szeged ;hu007l_gyor ;hu009l_szekesfehervar ;hu003l_nyiregyhaza ;hu008l_kecskemet ;ie004c_galway ;ie005c_waterford ;ie002l_cork ;ie001l_dublin ;ie003l_limerick ;it002l_milano ;it003l_napoli ;it004l_torino ;it005l_palermo ;it007l_firenze ;it015l_trieste ;it017l_ancona ;it019l_pescara ;it025l_reggio_di_calabria ;it029l_brescia ;it010l_catania ;it013l_cremona ;it014l_trento ;it021l_caserta ;it022l_taranto ;it024l_catanzaro ;it027l_cagliari ;it030l_modena ;it031l_foggia ;it008l_bari ;it011l_venezia ;it012l_verona ;it016l_perugia ;it028l_padova ;it032l_salerno ;it009l_bologna ;it018l_laquila ;it023l_potenza ;it020l_campobasso ;it006l_genova ;it026l_sassari ;it001l_roma ;lt001l_vilnius ;lt002l_kaunas ;lt003l_panevezys ;lu001l_luxembourg ;lv002l_liepaja ;lv001l_riga ;mt001l_valletta ;mt002l_gozo ;nl001l_sgravenhage ;nl002l_amsterdam ;nl003l_rotterdam ;nl004l_utrecht ;nl005l_eindhoven ;nl006l_tilburg ;nl007l_groningen ;nl012l_breda ;nl013l_nijmegen ;nl014l_apeldoorn ;nl008l_enschede ;nl009l_arnhem ;nl015l_leeuwarden ;nl010l_heerlen ;pl001l_warszawa ;pl002l_lodz ;pl003l_krakow ;pl005l_poznan ;pl009l_lublin ;pl013l_torun ;pl014l_olsztyn ;pl006l_gdansk ;pl012l_kielce ;pl025l_radom ;pl008l_bydgoszcz ;pl010l_katowice ;pl026l_plock ;pl028l_koszalin ;pl017l_gorzow_wielkopolski ;pl018l_zielona_gora ;pl022l_konin ;pl024l_czestochowa ;pl004l_wroclaw ;pl011l_bialystok ;pl027l_kalisz ;pl007l_szczecin ;pl019l_jelenia_gora ;pl016l_opole ;pl020l_nowy_sacz ;pl015l_rzeszow ;pl021l_suwalki ;pt005l_coimbra ;pt003l_braga ;pt001l_lisboa ;pt006l_setubal ;pt008l_aveiro ;pt009l_faro ;pt002l_oporto ;pt007l_ponta_delgada ;pt004l_funchal ;ro004l_craiova ;ro003l_timisoara ;ro002l_cluj_napoca ;ro001l_bucuresti ;ro005l_braila ;ro006l_oradea ;ro007l_bacau ;ro008l_arad ;ro009l_sibiu ;ro011l_piatra_neamt ;ro012l_calarasi ;ro013l_giurgiu ;ro014l_alba_iulia ;ro010l_targu_mures ;se004l_jonkoping ;se003l_malmo ;se008l_orebro ;se005l_umea ;se007l_linkoping ;se002l_goteborg ;se006l_uppsala ;se001l_stockholm ;si001l_ljubljana ;si002l_maribor ;sk005l_presov ;sk003l_banska_bystrica ;sk002l_kosice ;sk001l_bratislava ;sk004l_nitra ;sk007l_trnava ;sk008l_trencin ;sk006l_zilina ;uk010l_sheffield ;uk014l_leicester ;uk012l_belfast ;uk017l_cambridge ;uk027l_stoke_on_trent ;uk028l_wolverhampton ;uk029l_nottingham ;uk006l_liverpool ;uk007l_edinburgh ;uk015l_derry ;uk022l_wrexham ;uk024l_worcester ;uk025l_coventry ;uk002l_birmingham ;uk023l_portsmouth ;uk009l_cardiff ;uk026l_kingston_upon_hull ;uk004l_glasgow ;uk013l_newcastle_upon_tyne ;uk016l_aberdeen ;uk018l_exeter ;uk019l_lincoln ;uk011l_bristol ;uk001l_london ;uk008l_manchester ;uk201l_leeds 
5000;5;0.951447;0.795787;0.941083;0.943682;0.912892;0.846808;0.983506;0.955703;0.817173;0.997633;0.799283;0.758587;0.807447;0.552182;0.919701;0.869256;0.950451;0.889293;0.907953;0.973235;0.925000;0.937850;0.833185;0.842141;0.906565;0.987145;0.926457;0.872967;0.967626;0.968145;0.881787;0.815367;0.940765;0.697836;0.928113;0.942409;0.922033;0.802846;0.912409;0.797042;0.787129;0.720148;0.911338;0.910417;0.918295;0.938694;0.954587;0.750646;0.980119;0.883194;0.963849;0.932;0.892264;0.754910;0.803904;0.804951;0.936839;0.708541;0.784618;0.813392;0.831123;0.778339;0.855487;0.571179;0.714549;0.870363;0.796506;0.784019;0.817663;0.870320;0.950264;0.883620;0.902238;0.822778;0.797260;0.516873;0.903602;0.678627;0;0.864668;0.845895;0.734230;0.901522;0.702112;0.804113;0.820894;0.899104;0.795935;0.540135;0.938342;0.874505;0.739015;0.825341;0.914555;0.916090;0.957605;0.794238;0.927021;0.865689;0.893032;0.816736;0.916868;0.885254;0.767408;0.896475;0.708948;0.891839;0.856291;0.793709;0.619883;0.858162;0.731584;0;0.906136;0.673016;0.430955;0.873485;0.624175;0.845219;0.611955;0.888284;0.852980;0.822188;0.916092;0.933901;0.767231;0.929389;0.868322;0.864364;0.681603;0.670623;0.828645;0.712628;0.792368;0.646666;0.772431;0.765169;0.937971;0.806835;0.915874;0.882702;0.973656;0.887550;0.828047;0.883006;1.000903;0.970024;0.838100;0.873420;0.939007;0.948796;0.925712;0.747926;0.771891;0.891793;0.924916;0.730552;0.921082;0.624767;0.916087;0.858855;0.791246;0.738378;0.847625;0.907694;0.641622;0.932384;0.863508;0.972691;0.911596;0.762869;0.278135;0.687161;0.783133;0.937907;0.984469;0.700393;0.722837;0.837099;0.809666;0.898760;0.490500;0.954911;0.952350;0.857634;0.941153;0.840557;0.935648;0.854213;0.860280;0.570548;0.924744;0.771994;0.957421;0.582374;0.612348;0.941199;0.892281;0.771488;0.855836;0.814527;0.922783;0.946450;0.902156;0.908993;0.729835;0.931124;0.975290;0.734682;0.866051;0.896605;0.768250;0.932059;0.826795;0.742412;0.798775;0.840696;0.836065;0.792596;0.928460;0.858365;0.829691;0.823064;0.607026;0.763189;0.755952;0.885654;0.631203;0.965001;0.854821;0.882238;0.774320;0.858986;0.955459;0.856610;0.716731;0.878305;0.807531;0.768832;0.936227;0.498811;0.896289;0.863258;0.688911;0.875498;0.698416;0.876930;0.975401;0.779552;0.839966;0.846339;0.685443;0.876059;0.893382;0.841084;0.951630;0.788683;0.763784;0.842021;0.854216;0.991162;0.609645;0.765864;0.857107;0.878782;0.921524;0.762437;0.963513;0.705091;0.847950;0.820254;0.963503;0.897329;0.821769;0.740376;0.919648;0.920371;0.707465;0.931195;0.906588;0.937687;0.905126;0.744904;0.844756;0.973976;0.926056;0.762851;0.755588;0.687814;0.943665;0.917137;0.968671;0.930487;0.951212;0.882266;0.840280;0.872536;0.814682;0.970315;0.930896;0.894687;0.514044;0.867241;0.881541;0.852688
10000;10;0.919362;0.688746;0.912543;0.841638;0.901080;0.797178;0.831609;0.891573;0.788617;0.938372;0.756578;0.743703;0.681781;0.556823;0.798691;0.882153;0.947883;0.856635;0.855249;0.897802;0.861796;0.921257;0.828464;0.829847;0.818648;0.920912;0.931260;0.922618;0.949583;0.936218;0.887419;0.746518;0.878801;0.439920;0.904979;0.893844;0.881900;0.824580;0.871226;0.898808;0.692165;0.770601;0.854286;0.888769;0.766757;0.720152;0.759397;0.657485;0.968739;0.849240;0.943414;0.859961;0.894827;0.683842;0.691149;0.860313;0.839961;0.716687;0.724288;0.774007;0.803940;0.827973;0.748003;0.548440;0.714721;0.858379;0.832023;0.812069;0.853448;0.760821;0.892656;0.722905;0.887525;0.818049;0.606149;0.411192;0.931380;0.737035;0;0.757922;0.769157;0.731955;0.797757;0.718544;0.798603;0.837417;0.867053;0.791844;0.474998;0.903230;0.777759;0.788109;0.625097;0.869030;0.857594;0.830287;0.825258;0.882809;0.877953;0.731744;0.781410;0.898576;0.757343;0.771164;0.830542;0.789974;0.784110;0.775663;0.815702;0.558387;0.855346;0.643712;0;0.851813;0.535532;0.385506;0.658827;0.568297;0.571432;0.545202;0.810352;0.765985;0.648593;0.793186;0.871508;0.774651;0.790107;0.562015;0.759977;0.594056;0.487837;0.668262;0.649029;0.859737;0.531614;0.572814;0.563115;0.863531;0.732320;0.750548;0.807322;0.968404;0.883286;0.830353;0.773829;0.976498;0.956808;0.831094;0.858284;0.889951;0.931316;0.931922;0.700692;0.650330;0.895922;0.873913;0.639179;0.889590;0.525278;0.836439;0.668108;0.744949;0.725402;0.585307;0.772546;0.597669;0.890432;0.702916;0.857357;0.821862;0.747438;0.270573;0.479861;0.586203;0.922417;0.928711;0.562311;0.405676;0.759276;0.662427;0.862895;0.356963;0.845729;0.814599;0.799728;0.774361;0.682551;0.874031;0.786791;0.788907;0.575123;0.907420;0.780764;0.872799;0.685072;0.511288;0.744267;0.825434;0.751100;0.719604;0.694316;0.885200;0.934448;0.855494;0.878617;0.623115;0.919198;0.920314;0.677662;0.907454;0.778559;0.773273;0.873439;0.761530;0.684676;0.801904;0.855803;0.734069;0.740594;0.913743;0.869766;0.844649;0.618166;0.547745;0.824560;0.735478;0.923508;0.392819;0.883531;0.830339;0.826878;0.719015;0.846543;0.865151;0.733025;0.697847;0.869322;0.793215;0.614311;0.798986;0.430520;0.749397;0.670720;0.486002;0.805478;0.627064;0.708340;0.971979;0.891504;0.876227;0.823051;0.645145;0.890142;0.851046;0.824391;0.945365;0.671411;0.659073;0.877762;0.870826;0.980529;0.500969;0.759832;0.865888;0.805145;0.888832;0.769947;0.895320;0.642726;0.786315;0.676409;0.892602;0.806256;0.819832;0.740716;0.812520;0.927013;0.634286;0.903824;0.864832;0.902169;0.897847;0.775789;0.813140;0.934886;0.857742;0.687226;0.771413;0.643684;0.923820;0.892467;0.887280;0.912574;0.756141;0.911083;0.690466;0.840205;0.774695;0.830358;0.861187;0.887044;0.580663;0.849393;0.862095;0.774792
15000;15;0.853277;0.703024;0.888975;0.856540;0.835583;0.783662;0.795927;0.877316;0.750595;0.856565;0.763616;0.611389;0.594024;0.533002;0.781473;0.847873;0.850819;0.843560;0.818321;0.851992;0.869248;0.900126;0.817842;0.805352;0.783600;0.773340;0.883740;0.865250;0.932104;0.900798;0.860249;0.723999;0.803298;0.383416;0.898243;0.861437;0.851271;0.817676;0.756521;0.866085;0.628406;0.786782;0.693435;0.860635;0.667411;0.536970;0.642435;0.588895;0.802896;0.793957;0.899424;0.831735;0.818557;0.616226;0.665075;0.833534;0.801735;0.725814;0.700834;0.632866;0.767367;0.835811;0.719442;0.535428;0.669868;0.803655;0.733884;0.798584;0.778754;0.755782;0.775819;0.592495;0.755182;0.677915;0.504401;0.346973;0.918373;0.707482;0;0.674693;0.754448;0.765895;0.600881;0.701304;0.788437;0.762714;0.739635;0.667992;0.466504;0.811318;0.640653;0.774609;0.566828;0.796665;0.794113;0.695671;0.808961;0.836742;0.856988;0.664614;0.698558;0.858253;0.650716;0.751222;0.670587;0.811734;0.625835;0.695904;0.678475;0.462167;0.737939;0.559501;0;0.802250;0.513325;0.426577;0.564456;0.515253;0.396475;0.458881;0.728627;0.634942;0.646331;0.718979;0.771393;0.656795;0.678603;0.499382;0.663648;0.465157;0.371726;0.534169;0.655525;0.828223;0.474815;0.509721;0.498487;0.744747;0.696900;0.540530;0.598221;0.857673;0.740213;0.794775;0.708061;0.836716;0.920890;0.811946;0.802244;0.793165;0.895750;0.892533;0.643846;0.612161;0.859196;0.807174;0.635756;0.740259;0.507968;0.730011;0.600730;0.671202;0.651177;0.475238;0.680645;0.543154;0.777183;0.582331;0.748621;0.689316;0.676043;0.296287;0.464733;0.516442;0.833317;0.850309;0.463533;0.225278;0.670492;0.546270;0.732106;0.262632;0.713713;0.733722;0.723160;0.714736;0.515617;0.768847;0.725854;0.626857;0.627154;0.853087;0.657577;0.747046;0.753622;0.530110;0.671793;0.769430;0.716798;0.719557;0.550109;0.865824;0.860102;0.782083;0.811565;0.603933;0.899804;0.832114;0.624457;0.906221;0.677594;0.783557;0.832311;0.694444;0.649150;0.760564;0.743816;0.693585;0.610406;0.816091;0.797080;0.775100;0.538699;0.570974;0.819963;0.661549;0.805369;0.380960;0.794624;0.798696;0.773255;0.590926;0.765159;0.779309;0.671762;0.690230;0.839074;0.788778;0.554305;0.715819;0.417252;0.602283;0.529780;0.442318;0.746375;0.543735;0.611065;0.913533;0.923096;0.846257;0.748103;0.591185;0.861724;0.758068;0.802211;0.912959;0.588384;0.605093;0.872713;0.837052;0.871009;0.445671;0.696090;0.860425;0.743805;0.828525;0.726268;0.859027;0.594921;0.722245;0.613584;0.730679;0.703775;0.725873;0.703407;0.716690;0.888098;0.641840;0.817163;0.822280;0.860127;0.869229;0.776324;0.760151;0.913355;0.817758;0.706872;0.801062;0.685305;0.678263;0.820033;0.870488;0.895652;0.619270;0.765066;0.619311;0.805844;0.811222;0.745519;0.746814;0.765608;0.525201;0.845192;0.826209;0.706714
20000;20;0.765656;0.727891;0.826248;0.849002;0.819384;0.758225;0.742449;0.796438;0.711761;0.694530;0.684950;0.523053;0.555878;0.469808;0.766298;0.783453;0.765236;0.763003;0.803612;0.776523;0.798982;0.838602;0.803550;0.740233;0.738147;0.646202;0.737270;0.791093;0.884847;0.845912;0.794912;0.654992;0.765308;0.320846;0.875032;0.828122;0.754322;0.766668;0.683180;0.818155;0.548896;0.694452;0.554256;0.749376;0.584226;0.393043;0.570022;0.537956;0.714559;0.705745;0.800677;0.700531;0.696865;0.520798;0.565720;0.735662;0.680531;0.727611;0.656671;0.504312;0.673316;0.784366;0.657580;0.503003;0.589781;0.717462;0.674704;0.716064;0.654647;0.717985;0.707082;0.503527;0.558254;0.549385;0.473409;0.333288;0.815236;0.669986;0;0.539006;0.726335;0.737248;0.467936;0.654933;0.693315;0.695259;0.609910;0.594068;0.451755;0.693688;0.521120;0.727059;0.505057;0.667660;0.732363;0.558142;0.726101;0.735613;0.767187;0.610334;0.613238;0.756472;0.575142;0.669118;0.560656;0.784649;0.502615;0.587375;0.568999;0.365609;0.623424;0.485585;0;0.678123;0.456696;0.452028;0.459284;0.439288;0.319951;0.367953;0.626173;0.534389;0.602932;0.622495;0.653984;0.525009;0.524102;0.429555;0.583042;0.357167;0.330928;0.452873;0.635382;0.751785;0.445088;0.448599;0.466066;0.673491;0.668119;0.432909;0.491295;0.703784;0.614661;0.751263;0.641882;0.739766;0.845716;0.754314;0.685781;0.711955;0.792277;0.836935;0.612900;0.539045;0.807031;0.745256;0.542159;0.682282;0.494039;0.631046;0.496088;0.586545;0.558586;0.400162;0.572700;0.496897;0.687946;0.519546;0.674981;0.583583;0.555285;0.332992;0.404585;0.420236;0.732650;0.704346;0.404450;0.169087;0.607586;0.463399;0.651091;0.218212;0.619891;0.641119;0.660556;0.623813;0.427035;0.701298;0.636291;0.555433;0.592137;0.759915;0.531639;0.591104;0.751014;0.524228;0.568831;0.668105;0.615961;0.680554;0.449125;0.778859;0.740958;0.714000;0.721835;0.564112;0.839912;0.718412;0.586396;0.820566;0.574475;0.702713;0.756349;0.607603;0.585752;0.662461;0.623115;0.597069;0.515174;0.690172;0.693702;0.634567;0.488355;0.524620;0.751969;0.658841;0.670714;0.410482;0.714236;0.714476;0.680156;0.476769;0.645510;0.701956;0.618474;0.625375;0.763081;0.741871;0.532440;0.641552;0.436837;0.526113;0.420942;0.381789;0.688642;0.478930;0.556902;0.776004;0.911772;0.735417;0.630890;0.538368;0.776327;0.685299;0.800537;0.826762;0.538317;0.540344;0.797565;0.685382;0.743142;0.466148;0.630729;0.797860;0.647347;0.678008;0.632514;0.745123;0.590355;0.656583;0.535109;0.632847;0.590452;0.622365;0.606558;0.655661;0.807586;0.593338;0.707694;0.707841;0.826119;0.798421;0.677243;0.750684;0.884510;0.762795;0.709447;0.717590;0.683452;0.533533;0.683714;0.791425;0.861990;0.517279;0.658795;0.578472;0.735096;0.767705;0.666318;0.571326;0.673329;0.473565;0.774692;0.777418;0.606847
30000;30;0.574479;0.630281;0.732381;0.692518;0.693096;0.656235;0.606372;0.610252;0.593202;0.572488;0.515357;0.505974;0.440210;0.427553;0.652154;0.560175;0.563694;0.514632;0.673533;0.595360;0.561310;0.634651;0.687127;0.536721;0.667808;0.475558;0.529960;0.675275;0.683647;0.690169;0.681899;0.545412;0.610650;0.286225;0.701169;0.644313;0.548841;0.601296;0.492578;0.647164;0.396072;0.527415;0.386107;0.440884;0.451529;0.283662;0.418792;0.464801;0.530770;0.513498;0.488329;0.534329;0.497914;0.435665;0.402488;0.508342;0.514329;0.576248;0.537143;0.332818;0.465130;0.577980;0.479334;0.391540;0.459450;0.498900;0.558031;0.556529;0.482833;0.526214;0.558785;0.369092;0.374585;0.403945;0.428346;0.280219;0.645613;0.506725;0;0.443183;0.593900;0.522543;0.336394;0.480805;0.462019;0.507118;0.422553;0.483395;0.360570;0.476531;0.310372;0.570448;0.411331;0.468223;0.547193;0.361615;0.468616;0.516251;0.554768;0.489390;0.496120;0.606161;0.467272;0.478191;0.433432;0.644806;0.374715;0.438967;0.400107;0.260878;0.450667;0.385549;0;0.457868;0.405904;0.413169;0.364518;0.353823;0.235136;0.270823;0.520866;0.414177;0.446013;0.442133;0.438617;0.420629;0.380235;0.288039;0.413590;0.288468;0.298459;0.412914;0.586228;0.606709;0.359775;0.328420;0.397856;0.513685;0.541502;0.359162;0.324134;0.530590;0.439596;0.598534;0.447060;0.647353;0.640194;0.638382;0.518227;0.575248;0.544960;0.695612;0.532131;0.471986;0.596363;0.606613;0.475368;0.509126;0.415935;0.492639;0.343462;0.447271;0.404474;0.254512;0.392172;0.399405;0.517473;0.407194;0.489938;0.424086;0.450506;0.311975;0.289562;0.314623;0.508340;0.477950;0.356640;0.140344;0.467672;0.397573;0.547185;0.167768;0.491749;0.482216;0.463649;0.482991;0.326058;0.546708;0.459359;0.461495;0.520291;0.638572;0.370849;0.399265;0.556106;0.417687;0.389297;0.490085;0.473245;0.555067;0.354054;0.632535;0.567690;0.506158;0.532050;0.448091;0.654789;0.497752;0.494070;0.597659;0.505674;0.523304;0.522302;0.468323;0.470284;0.441666;0.519327;0.422321;0.342634;0.440142;0.490670;0.399194;0.428451;0.374709;0.518056;0.490287;0.490676;0.390875;0.543823;0.492889;0.466707;0.318793;0.394410;0.477965;0.441994;0.503545;0.559409;0.551861;0.405455;0.488538;0.383423;0.384209;0.342130;0.270472;0.564831;0.338082;0.438109;0.511433;0.637819;0.453619;0.453211;0.429181;0.594698;0.488439;0.667773;0.553022;0.379879;0.402400;0.612155;0.444873;0.501790;0.426630;0.511371;0.597693;0.508150;0.549858;0.527887;0.531020;0.484480;0.468914;0.403414;0.478776;0.456943;0.468973;0.472865;0.476313;0.508379;0.481758;0.503862;0.496947;0.589073;0.586168;0.540316;0.614696;0.733485;0.592430;0.600474;0.504549;0.618915;0.387402;0.476499;0.551331;0.720448;0.449708;0.454898;0.497767;0.582440;0.577279;0.516854;0.360638;0.481577;0.414175;0.573644;0.685615;0.493050
40000;40;0.466792;0.536275;0.624412;0.532410;0.581895;0.553566;0.514969;0.473177;0.494735;0.480004;0.400670;0.429688;0.316843;0.381886;0.511914;0.403236;0.445624;0.375777;0.549655;0.418430;0.431101;0.463519;0.545084;0.411548;0.561890;0.379054;0.428287;0.568828;0.494050;0.516161;0.570729;0.421728;0.485261;0.231005;0.545576;0.480546;0.392602;0.485329;0.364728;0.503467;0.330493;0.361376;0.273659;0.281045;0.351666;0.219119;0.313023;0.350318;0.372072;0.366067;0.347626;0.369624;0.363456;0.350119;0.291902;0.342815;0.359624;0.430859;0.413477;0.238356;0.328956;0.441715;0.340618;0.335698;0.344858;0.364256;0.458702;0.436961;0.391808;0.399524;0.460710;0.309562;0.309431;0.312165;0.409239;0.257121;0.484865;0.404602;0;0.360462;0.447018;0.367328;0.252168;0.328302;0.327758;0.358256;0.305431;0.404239;0.246889;0.340387;0.236298;0.443719;0.340516;0.337492;0.409049;0.244663;0.353283;0.376696;0.416451;0.403199;0.370699;0.437112;0.340427;0.358578;0.362341;0.492329;0.307002;0.340826;0.321367;0.212051;0.335085;0.302468;0;0.344406;0.324031;0.346576;0.323988;0.334423;0.212018;0.207825;0.393285;0.365042;0.339371;0.308843;0.336113;0.317508;0.322310;0.217445;0.311143;0.249556;0.287647;0.358358;0.440544;0.507010;0.265375;0.251679;0.307676;0.385183;0.405426;0.325250;0.250312;0.384387;0.324935;0.512594;0.374192;0.538222;0.465231;0.475802;0.387808;0.462608;0.421047;0.555983;0.489833;0.448834;0.454931;0.468828;0.363339;0.380814;0.330365;0.380348;0.266781;0.344063;0.327020;0.193556;0.310169;0.314163;0.449194;0.371966;0.373684;0.305441;0.371436;0.282321;0.229175;0.250323;0.375380;0.337651;0.332568;0.170657;0.402638;0.365711;0.447462;0.130475;0.372264;0.396666;0.336824;0.397483;0.262738;0.412220;0.371538;0.378190;0.425736;0.482057;0.288356;0.318537;0.419785;0.351071;0.340810;0.415894;0.353304;0.426709;0.320879;0.549903;0.432249;0.345688;0.437879;0.354363;0.477019;0.366960;0.400462;0.440055;0.457609;0.406775;0.398763;0.392974;0.391361;0.323508;0.411661;0.304672;0.260105;0.313405;0.367824;0.305219;0.363217;0.317654;0.364002;0.376517;0.343577;0.321945;0.390845;0.366811;0.355749;0.244680;0.283148;0.339281;0.333456;0.406049;0.427032;0.410235;0.321622;0.409848;0.312480;0.259460;0.339745;0.240171;0.501061;0.268242;0.353929;0.327956;0.458431;0.309114;0.308787;0.299811;0.397697;0.363291;0.488884;0.372619;0.272341;0.308834;0.461866;0.326459;0.346781;0.353033;0.363181;0.459469;0.419501;0.436242;0.426977;0.408093;0.412509;0.350925;0.319083;0.352409;0.355872;0.337707;0.367779;0.358496;0.366064;0.354631;0.363039;0.371735;0.410958;0.433300;0.395680;0.464124;0.513721;0.446604;0.478234;0.365843;0.486355;0.334961;0.328337;0.389288;0.549193;0.408230;0.314033;0.360092;0.476479;0.448472;0.364469;0.264129;0.386591;0.366875;0.446166;0.517565;0.404571
50000;50;0.378455;0.469791;0.541949;0.408106;0.471399;0.451467;0.420555;0.395645;0.405630;0.423986;0.300341;0.357612;0.221867;0.327667;0.427648;0.311418;0.358456;0.290822;0.445993;0.314251;0.320474;0.347295;0.433337;0.331433;0.441903;0.336286;0.356815;0.468058;0.380627;0.398924;0.483653;0.338393;0.393468;0.186093;0.446750;0.383973;0.291513;0.382183;0.278027;0.391933;0.274195;0.272277;0.203888;0.230133;0.287760;0.170944;0.244096;0.284540;0.286546;0.286195;0.319126;0.275509;0.274937;0.279491;0.220433;0.260646;0.255509;0.326920;0.342745;0.202632;0.247443;0.347040;0.275336;0.273825;0.276032;0.278719;0.350919;0.338524;0.313001;0.310154;0.363315;0.295916;0.260309;0.261216;0.360433;0.249524;0.409009;0.336670;0;0.287418;0.380666;0.281802;0.199106;0.268244;0.254020;0.273963;0.227863;0.340280;0.196120;0.274792;0.190838;0.350803;0.289825;0.289493;0.307595;0.186914;0.271495;0.287263;0.330191;0.344379;0.311884;0.331162;0.270818;0.289159;0.311062;0.394778;0.266878;0.295206;0.270251;0.188714;0.254719;0.239242;0;0.258094;0.267837;0.287517;0.302029;0.293327;0.170899;0.167288;0.299213;0.304981;0.268963;0.238566;0.264070;0.234090;0.283590;0.200458;0.232843;0.207193;0.267709;0.320977;0.356745;0.437146;0.224079;0.210272;0.230296;0.313404;0.307165;0.280210;0.178024;0.269372;0.246599;0.405910;0.295200;0.419795;0.338912;0.342967;0.298187;0.359785;0.361949;0.425084;0.435852;0.414502;0.360620;0.346885;0.307233;0.353339;0.304691;0.299410;0.204843;0.274583;0.274977;0.166593;0.249336;0.260901;0.381455;0.337742;0.303839;0.243859;0.297889;0.227980;0.187806;0.206621;0.300583;0.266643;0.305225;0.173313;0.348602;0.321725;0.388195;0.112175;0.299522;0.321337;0.254384;0.324711;0.215932;0.330083;0.321356;0.320485;0.353772;0.380467;0.229960;0.266214;0.323276;0.310280;0.312245;0.354902;0.278711;0.338030;0.328598;0.443650;0.369325;0.253664;0.350843;0.313989;0.354363;0.310982;0.350324;0.317462;0.401859;0.335989;0.313014;0.325342;0.301919;0.260872;0.310955;0.237147;0.200463;0.264668;0.277719;0.242100;0.301018;0.281641;0.254672;0.288721;0.268179;0.262135;0.303833;0.283567;0.263353;0.196790;0.221341;0.264317;0.260452;0.329795;0.355630;0.321329;0.265083;0.333386;0.252137;0.209012;0.352504;0.203948;0.413732;0.208052;0.303764;0.238385;0.313773;0.232116;0.226584;0.199657;0.304476;0.265967;0.359732;0.262892;0.194800;0.262849;0.332627;0.248904;0.258361;0.279336;0.276988;0.339583;0.346646;0.356554;0.335702;0.317842;0.347014;0.278396;0.256682;0.266926;0.276311;0.257895;0.265816;0.268869;0.279097;0.276156;0.287084;0.311521;0.312443;0.349114;0.309967;0.347782;0.375391;0.366587;0.375291;0.296982;0.373922;0.270746;0.240693;0.285273;0.417347;0.377370;0.262336;0.261813;0.374708;0.342633;0.283854;0.203404;0.341074;0.299352;0.365655;0.390201;0.352303
