dist_km;be001l_bruxelles ;be002l_antwerpen ;be003l_gent ;be006l_brugge ;be004l_charleroi ;be005l_liege ;be007l_namur;fr009c_lille ;fr010l_montpellier ;fr012l_le_havre ;fr017l_metz ;fr032l_toulon ;fr203c_marseille ;fr205c_nice ;fr207c_lens_lievin ;fr016l_nancy ;fr022l_clermont-ferrand ;fr006l_strasbourg ;fr008l_nantes ;fr011c_saint_etienne ;fr014l_amiens ;fr018l_reims ;fr019l_orleans ;fr026l_grenoble ;fr035l_tours ;fr202c_aix_en_provence ;fr013l_rennes ;fr004l_toulouse ;fr020l_dijon ;fr021l_poitiers ;fr007l_bordeaux ;fr025l_besancon ;fr023l_caen ;fr027l_ajaccio ;fr024l_limoges ;fr015l_rouen ;fr001l_paris ;fr003l_lyon ;at001l_wien ;at002l_graz ;at003l_linz ;at004l_salzburg ;at005l_innsbruck ;bg002l_plovdiv ;bg003l_varna;bg004l_burgas ;bg006l_ruse ;bg007l_vidin ;bg005l_pleven ;bg001l_sofia ;bg501c_starazagora ;cy001l_lefkosia ;cz002l_brno ;cz003l_ostrava ;cz005l_usti_NAd_labem ;cz006l_olomouc ;cz007l_liberec ;cz009l_hradec_kralove ;cz010l_pardubice ;cz011l_zlin ;cz014l_jihlava ;cz008l_ceske_budejovice ;cz004l_plzen ;cz013l_karlovyvary ;cz001l_praha ;de003l_munchen ;de004l_koln ;de009l_dresden ;de012l_bremen ;de013l_hannover ;de016l_wuppertal ;de017l_bielefeld ;de025l_darmstadt ;de026l_trier ;de029l_frankfurt_oder ;de035l_karlsruhe ;de036l_monchengladbach ;de011l_dusseldorf ;de005l_frankfurt_am_main ;de008l_leipzig ;de019l_magdeburg ;de031l_schwerin ;de042l_koblenz ;de030l_weimar ;de039l_kiel ;de032l_erfurt ;de034l_bonn ;de037l_mainz ;de020l_wiesbaden ;de027l_freiburg_im_breisgau ;de002l_hamburg ;de007l_stuttgart ;de014l_nurnberg ;de018l_halle_an_der_saale ;de021l_gottingen ;de028l_regensburg ;de033l_augsburg ;de001l_berlin ;de038l_essen ;dk001l_kobenhavn ;dk003l_odense ;dk002l_aarhus ;dk004l_aalborg ;ee001l_tallinn ;ee002l_tartu ;es003l_valencia ;es004l_sevilla ;es005l_zaragoza ;es008l_las_palmas ;es009l_valladolid ;es010l_palma_di_mallorca ;es020l_cordoba ;es022l_vigo ;es023l_gijon ;es015l_santander ;es021l_alicante ;es025l_santa_cruz_de_tenerife ;es006l_malaga ;es007l_murcia ;es011l_santiago_de_compostela ;es017l_badajoz ;es018l_logrono ;es012l_vitoria_gasteiz ;es014l_pamplona_iruna;es013l_oviedo ;es016l_toledo ;es001l_madrid ;es002l_barcelona;fi001l_helsinki ;fi002l_tampere ;fi004l_oulu ;fi003l_turku ;gr002l_thessaloniki ;gr003l_patrai ;gr004l_iraklion ;gr005l_larisa ;gr006l_volos ;gr007l_ioannina;gr008l_kavala ;gr009l_kalamata ;gr001l_athina;hu001l_budapest ;hu002l_miskolc ;hu004l_pecs ;hu005l_debrecen ;hu006l_szeged ;hu007l_gyor ;hu009l_szekesfehervar ;hu003l_nyiregyhaza ;hu008l_kecskemet ;ie004c_galway ;ie005c_waterford ;ie002l_cork ;ie001l_dublin ;ie003l_limerick ;it002l_milano ;it003l_napoli ;it004l_torino ;it005l_palermo ;it007l_firenze ;it015l_trieste ;it017l_ancona;it019l_pescara ;it025l_reggio_di_calabria ;it029l_brescia ;it010l_catania ;it013l_cremona;it014l_trento ;it021l_caserta ;it022l_taranto ;it024l_catanzaro ;it027l_cagliari ;it030l_modena;it031l_foggia ;it008l_bari ;it011l_venezia ;it012l_verona;it016l_perugia ;it028l_padova ;it032l_salerno ;it009l_bologna;it018l_laquila ;it023l_potenza ;it020l_campobasso ;it006l_genova ;it026l_sassari ;it001l_roma ;lt001l_vilnius ;lt002l_kaunas ;lt003l_panevezys ;lu001l_luxembourg ;lv002l_liepaja ;lv001l_riga ;mt001l_valletta ;mt002l_gozo ;nl001l_sgravenhage ;nl002l_amsterdam ;nl003l_rotterdam ;nl004l_utrecht ;nl005l_eindhoven ;nl006l_tilburg ;nl007l_groningen ;nl012l_breda ;nl013l_nijmegen ;nl014l_apeldoorn ;nl008l_enschede ;nl009l_arnhem ;nl015l_leeuwarden ;nl010l_heerlen ;pl001l_warszawa ;pl002l_lodz ;pl003l_krakow ;pl005l_poznan ;pl009l_lublin ;pl013l_torun ;pl014l_olsztyn ;pl006l_gdansk ;pl012l_kielce ;pl025l_radom ;pl008l_bydgoszcz ;pl010l_katowice ;pl026l_plock ;pl028l_koszalin ;pl017l_gorzow_wielkopolski ;pl018l_zieloNA_gora ;pl022l_konin ;pl024l_czestochowa ;pl004l_wroclaw ;pl011l_bialystok ;pl027l_kalisz ;pl007l_szczecin ;pl019l_jelenia_gora ;pl016l_opole ;pl020l_nowy_sacz ;pl015l_rzeszow ;pl021l_suwalki ;pt005l_coimbra ;pt003l_braga ;pt001l_lisboa ;pt006l_setubal ;pt008l_aveiro ;pt009l_faro ;pt002l_oporto ;pt007l_ponta_delgada ;pt004l_funchal ;ro004l_craiova ;ro003l_timisoara ;ro002l_cluj_napoca ;ro001l_bucuresti ;ro005l_braila ;ro006l_oradea ;ro007l_bacau ;ro008l_arad ;ro009l_sibiu ;ro011l_piatra_neamt ;ro012l_calarasi ;ro013l_giurgiu ;ro014l_alba_iulia ;ro010l_targu_mures ;se004l_jonkoping ;se003l_malmo ;se008l_orebro ;se005l_umea ;se007l_linkoping ;se002l_goteborg ;se006l_uppsala ;se001l_stockholm ;si001l_ljubljana;si002l_maribor ;sk005l_presov ;sk003l_banska_bystrica ;sk002l_kosice ;sk001l_bratislava ;sk004l_nitra ;sk007l_trnava ;sk008l_trencin ;sk006l_zilina;uk010l_sheffield ;uk014l_leicester ;uk012l_belfast ;uk017l_cambridge ;uk027l_stoke_on_trent ;uk028l_wolverhampton ;uk029l_nottingham ;uk006l_liverpool ;uk007l_edinburgh ;uk015l_derry ;uk022l_wrexham ;uk024l_worcester ;uk025l_coventry ;uk002l_birmingham ;uk023l_portsmouth ;uk009l_cardiff ;uk026l_kingston_upon_hull ;uk004l_glasgow ;uk013l_newcastle_upon_tyne ;uk016l_aberdeen ;uk018l_exeter ;uk019l_lincoln ;uk011l_bristol ;uk001l_london ;uk008l_manchester ;uk201l_leeds 
0;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;NA;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;NA;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000
0,1;1.011753;1.011753;1.011753;0.989653;1.000000;1.011753;1.000000;1.024600;1.002434;0.992623;1.011753;0.964901;1.011753;0.987732;1.037529;1.011753;0.987765;1.015261;0.986476;0.968925;1.011753;1.035414;0.980019;0.863455;0.975851;1.024600;1.037529;0.973338;1.000000;1.000000;1.008240;1.037529;1.000000;0.979641;0.985068;0.989429;0.997482;0.971921;0.896663;1.011753;0.986126;0.968068;1.011753;0.980787;1.037529;1.021004;1.001091;1.032452;1.011753;0.933827;1.007870;NA;0.988380;0.932662;0.997119;1.000000;1.000000;0.981684;0.998457;0.996469;1.006018;1.005173;1.011753;0.970244;1.000000;1.000000;0.978664;1.000000;1.000000;0.887484;1.037529;0.983066;1.011753;1.000000;1.000000;1.024600;0.962844;0.936551;0.980952;0.951131;0.992487;1.011753;1.000000;1.000000;0.984621;1.026064;0.994345;0.977777;0.986864;1.011753;0.965574;1.011753;1.011753;1.000000;1.011753;1.000512;1.000000;0.907528;1.024600;1.037529;0.989442;0.967358;1.000000;1.011753;0.978310;0.952516;0.953388;1.003020;0.971751;1.000000;1.000000;1.000000;0.940105;0.959291;0.986191;1.004018;0.992028;0.872627;0.954994;1.003262;1.011753;1.011753;0.992201;1.000000;1.000000;1.000000;0.940287;1.000001;1.000000;1.000000;1.001358;0.980910;0.903765;1.000000;1.017057;0.980988;0.972958;0.988395;0.988683;0.990855;0.926199;1.000000;0.980544;1.000000;1.023524;0.958830;0.999224;1.011753;0.980695;0.975309;0.998010;1.009283;0.961907;1.009270;1.002425;1.000000;0.968594;1.011753;1.000000;1.011753;1.024600;1.002963;1.031935;1.014734;1.037529;0.994301;1.000000;0.999174;0.965002;0.947935;1.026523;1.034895;1.011753;1.011753;0.995596;0.943949;0.979637;1.000000;1.000000;0.956394;1.000000;0.988350;1.000000;1.013353;1.000000;1.000000;1.000000;0.978391;1.000000;1.008692;1.002570;0.999034;1.011753;1.011753;1.000000;1.000000;0.907336;0.992785;0.991200;0.987550;1.000000;1.000000;1.011753;1.000000;1.011753;1.000000;1.011753;1.000000;1.000000;1.037529;1.000000;1.009557;1.011753;0.992015;1.024600;1.024600;1.011753;1.011753;0.986905;1.015841;1.000000;0.985876;0.986238;1.011753;0.972312;0.955027;1.000000;1.024600;1.024600;1.000000;0.970793;1.000000;1.035529;1.000000;1.011753;1.002567;1.000000;1.001199;1.011752;1.011753;0.994761;1.001465;1.000000;1.017084;1.011753;1.000000;0.963882;1.024601;0.896693;0.989169;0.964707;1.000000;0.976306;1.000000;0.993197;0.996644;0.986430;1.004451;1.000000;0.061008;0.959650;0.986962;1.000000;1.006796;0.979056;1.000000;0.819779;0.947302;0.953346;0.992132;1.011753;0.987216;1.011753;0.993681;1.000000;0.994090;0.978468;1.037529;1.000000;0.963997;1.000000;1.000000;1.000000;1.001022;1.004998;1.003325;0.985238;1.000000;1.000000;1.000000;1.037529;0.998663;0.909126;1.011753;1.000000;1.024600;1.000000;1.000000;1.006098;0.978919;0.450423;1.000000;1.000000
0,2;1.011753;1.011753;1.011753;0.979307;1.000000;1.011753;1.000000;1.024600;0.980268;0.985247;1.011753;0.929801;1.011752;0.975465;1.037529;1.011753;0.963778;1.005921;0.972952;0.937850;1.011753;1.033298;0.960038;0.726910;0.951701;1.024600;1.037529;0.946676;1.000000;1.000000;0.978950;1.037529;1.000000;0.959282;0.970136;0.954257;0.840705;0.943842;0.793326;1.011753;0.960500;0.936136;1.011753;0.961574;1.037529;1.017407;0.990429;1.027375;1.011753;0.855902;0.991140;NA;0.976761;0.827795;0.994239;1.000000;1.000000;0.951615;0.996914;0.981185;1.000283;0.998593;1.011753;0.928735;1.000000;1.000000;0.957328;0.999999;1.000000;0.774968;1.037529;0.954378;1.011753;1.000000;1.000000;1.024600;0.888159;0.873103;0.950151;0.902263;0.984974;1.011753;1.000000;1.000000;0.969242;1.014599;0.988691;0.943801;0.973728;1.011753;0.937279;1.011753;1.011752;1.000000;1.011753;0.976424;1.000000;0.844419;1.000000;1.037529;0.978884;0.934717;1.000000;1.011753;0.956620;0.905032;0.906775;0.968511;0.943503;1.000000;1.000000;1.000000;0.880210;0.918583;0.972382;0.996284;0.984056;0.745255;0.909988;0.994770;1.011753;1.011753;0.984403;1.000000;1.000000;1.000000;0.883670;1.000001;1.000000;1.000000;0.990963;0.937220;0.807530;1.000000;1.009514;0.961976;0.934163;0.976789;0.977365;0.981711;0.897598;1.000000;0.961088;1.000000;1.022448;0.917660;0.986695;1.011753;0.961391;0.950617;0.984268;1.006812;0.923814;1.006788;0.993097;1.011753;0.925435;1.011753;1.000000;1.011753;1.024600;0.981325;1.026340;1.004869;1.037529;0.976848;1.000000;0.998349;0.930004;0.884118;1.015517;1.032262;1.011753;1.011753;0.991192;0.887897;0.947522;1.000000;1.000000;0.901036;1.000000;0.976701;1.000000;0.989177;1.000000;1.000000;0.996392;0.956781;1.000000;1.005632;0.993387;0.986315;1.011753;1.011752;1.000000;1.000000;0.814673;0.973817;0.982400;0.975101;1.000000;1.000000;1.011753;1.000000;1.011753;1.000000;1.011753;1.000000;1.000000;1.037529;0.999999;1.007362;1.011753;0.984030;1.024600;1.024600;1.011753;1.011753;0.973811;1.007081;1.000000;0.971751;0.972476;1.011753;0.944625;0.910053;1.000000;1.024600;1.024600;1.000000;0.929834;1.000000;1.033529;1.000000;1.011753;0.993382;1.000000;0.990645;1.011752;1.011753;0.989521;0.991177;1.000001;0.996640;1.011753;1.000000;0.927765;1.024601;0.793386;0.978339;0.929413;1.000000;0.952611;1.000000;0.986393;0.993287;0.972859;0.997149;1.000000;0.122016;0.919300;0.973925;1.000000;1.001840;0.933512;1.000000;0.639558;0.882851;0.906692;0.984264;1.011753;0.974432;1.011753;0.987362;1.000000;0.988179;0.956936;1.037529;1.000000;0.927995;1.000000;1.000000;1.000000;0.990292;0.998243;0.994897;0.970477;1.000000;1.000000;1.000000;1.037529;0.997327;0.818252;1.011753;1.000000;1.024600;1.000000;1.000000;1.000444;0.933237;0.529540;1.000000;1.000000
0,3;1.000000;1.011754;1.011753;0.968960;1.000000;1.011753;1.000000;1.024599;0.958101;0.977870;1.011753;0.894702;1.011752;0.963197;1.037529;1.011753;0.939790;0.996582;0.959428;0.906775;1.011753;1.031183;0.940056;0.590365;0.927552;1.024600;1.037529;0.920014;1.000000;1.000000;0.949661;1.037529;1.000000;0.938923;0.955204;0.919085;0.825708;0.933477;0.780718;1.011753;0.934873;0.904204;1.011753;0.942361;1.037529;1.013811;0.979767;1.022297;1.011753;0.781374;0.974410;NA;0.965141;0.722928;0.991358;1.000000;1.000000;0.921546;0.995371;0.965901;0.994548;0.992013;1.011753;0.887226;1.002910;1.011753;0.933376;0.999999;1.011714;0.679853;1.037529;0.919111;1.011753;1.000000;1.000000;1.024600;0.813475;0.817909;0.904587;0.853394;0.977462;1.011753;1.000000;1.000000;0.953863;1.003134;0.983036;0.909826;0.960592;1.011754;0.923570;0.991422;0.999450;1.000000;1.011753;0.952335;1.000000;0.794741;1.000000;1.000000;0.968327;0.902075;1.000000;1.011753;0.934930;0.899771;0.868982;0.934001;0.915254;1.000000;1.000000;1.000001;0.820315;0.877874;0.958573;0.988550;0.976083;0.617882;0.864982;0.986279;1.011753;1.011753;0.976604;1.000000;1.000001;1.000000;0.846597;1.000000;1.000000;0.999999;0.980568;0.893530;0.711294;1.000000;1.001971;0.942963;0.895368;0.965184;0.966048;0.972566;0.941391;1.000000;0.941632;1.000000;1.021372;0.876490;0.974166;1.011753;0.942086;0.925926;0.970525;1.004342;0.885721;0.980094;0.983769;1.011753;0.926592;0.999681;1.000000;1.011753;1.024600;0.959687;1.020746;0.995003;1.037529;0.959396;1.000000;0.997523;0.895006;0.820300;1.004512;1.029628;1.011753;1.011753;0.986789;0.831846;0.915406;1.000000;1.000000;0.845678;1.000000;0.965051;1.000000;0.965001;1.000000;1.000000;0.980265;0.935172;1.000000;1.002571;0.984204;0.973595;1.011753;1.011752;1.000000;1.000000;0.756510;0.954848;0.973600;0.962651;1.000000;1.000000;1.011753;1.000000;1.011753;1.000001;1.011753;1.000000;1.000000;0.985966;0.999999;0.988211;1.011753;0.976045;1.024600;1.024600;1.011753;1.011753;0.960716;0.998322;1.000000;0.957627;0.958714;1.011752;0.916937;0.865080;1.000000;1.024600;1.024600;1.000000;0.888875;1.000000;1.031529;1.000000;1.011753;0.984196;1.000000;0.980091;0.955836;1.011753;0.984282;0.980889;1.000001;0.976195;1.011753;1.000000;0.891647;1.024601;0.780933;0.967508;0.894120;1.000000;0.928917;1.000000;0.979590;0.989931;0.959289;0.989847;1.000000;0.183025;0.878950;0.960887;1.000000;0.996883;0.887968;1.000000;0.542830;0.818401;0.860038;0.976396;1.011753;0.961647;1.011754;0.981043;1.000000;0.982269;0.935404;0.998736;1.000000;0.891992;1.000000;1.000001;1.000000;0.979561;0.983391;0.986469;0.955715;1.000000;1.000000;1.000000;0.993529;0.995990;0.727377;1.011753;0.995616;1.024600;1.000000;0.999999;0.994789;0.887556;0.662602;1.000000;0.976841
0,4;1.000000;0.993056;1.011753;0.958614;1.000000;1.011753;1.000000;0.999999;0.935935;0.970493;1.011754;0.859602;1.012472;0.950930;1.037529;1.011753;0.915803;0.987242;0.949826;0.875701;1.011753;1.029068;0.920075;0.453820;0.903402;1.024600;1.037529;0.941457;1.000000;1.000000;0.918469;1.037529;1.000000;0.918563;0.940272;0.883914;0.858922;0.940492;0.775845;1.011754;0.909246;0.872273;1.011753;0.923148;1.037529;1.010215;0.969105;1.017220;1.011753;0.804726;0.957680;NA;0.953445;0.706386;0.988478;1.000001;1.000000;0.891477;0.993828;0.950617;0.988814;0.985434;1.011753;0.845716;0.996070;1.011754;0.902751;0.997130;1.011173;0.702083;1.037529;0.933279;1.011753;1.000000;1.000000;0.999368;0.738790;0.770080;0.869710;0.836825;0.969949;1.011753;1.000000;1.000000;0.938484;0.991669;0.961949;0.875850;0.947455;1.011754;0.909861;0.982709;0.991791;1.000000;1.011753;0.928247;1.000000;0.780328;0.997171;1.000000;0.957769;0.869433;1.000000;1.011753;0.913240;0.934228;0.901089;0.866385;0.887005;1.000000;1.000000;1.000001;0.760420;0.837166;0.944764;0.980815;0.968111;0.511718;0.819976;0.977788;1.011753;1.011753;0.968806;1.000000;1.000001;0.999999;0.807122;1.009193;0.981013;0.999999;0.970173;0.849839;0.678836;1.000000;0.994427;0.923951;0.856573;0.953579;0.954730;0.963422;0.975744;1.000000;0.922176;0.999999;1.020295;0.835321;0.961637;1.011753;0.922782;0.901234;0.956783;1.001872;0.847628;0.947788;0.974441;1.011753;0.954391;0.999040;1.000000;0.999354;1.024600;0.938049;1.015151;0.985137;1.037529;0.941944;1.000000;0.996697;0.860009;0.756482;0.993506;1.026994;1.011753;1.011753;0.982385;0.775794;0.883291;1.000000;1.000000;0.790319;1.003233;0.953402;1.000000;0.940825;1.019943;1.000001;0.964138;0.926269;1.000000;0.999511;0.975021;0.960876;1.000092;1.011752;1.000000;0.996844;0.770036;0.927199;0.964800;0.950202;1.000000;1.000000;1.011753;1.000000;1.011753;1.000001;1.011753;1.000000;1.000000;0.971645;0.999999;0.922632;1.000000;0.968060;1.024600;1.024600;0.975050;1.011753;0.947622;0.989562;1.000000;0.943502;0.944952;1.011752;0.889250;0.820106;1.000000;1.003233;1.024600;1.000000;0.848580;1.000000;1.029529;1.000000;1.011754;0.975010;1.000001;0.969536;0.906194;1.011753;0.979043;0.970601;1.003233;0.955750;1.011753;1.000000;0.855530;1.024601;0.792962;0.956677;0.858827;1.000000;0.905222;0.999999;0.972786;0.986574;0.945719;0.982545;1.000000;0.244033;0.838600;0.947849;1.000000;0.991926;0.851786;1.000000;0.497956;0.753950;0.813385;0.968528;1.011753;0.948863;1.011754;0.974724;1.000000;0.976358;0.913872;0.983804;1.007488;0.855989;1.000000;1.000001;1.000000;0.963874;0.978314;0.965960;0.940954;1.000000;0.999999;1.000000;0.985962;0.994653;0.682675;1.011753;0.986603;1.000000;1.000000;0.999999;0.989134;0.865421;0.763737;1.000001;0.938765
0,5;1.000000;0.975334;1.011753;0.948267;1.000000;0.994333;1.000000;0.999999;0.892844;0.963117;1.011754;0.824503;1.007577;0.921061;1.037529;1.011753;0.891815;0.957780;0.953194;0.844626;1.011753;1.026953;0.900094;0.403392;0.879253;1.024600;0.997868;0.957487;1.000000;1.000000;0.936464;1.037529;1.000000;0.898204;0.925340;0.850852;0.830664;0.947508;0.770973;1.011754;0.879542;0.840341;1.011753;0.914215;1.037529;1.006618;0.958443;1.012143;1.011753;0.828079;0.940950;NA;0.941354;0.727181;0.985597;1.000001;1.000000;0.861407;0.992285;0.935333;0.983079;0.978854;1.011753;0.804207;0.989231;0.999387;0.872125;0.992050;1.010633;0.724313;1.037529;0.947447;1.011753;1.000000;1.000000;0.989939;0.664105;0.722250;0.835287;0.840130;0.954253;1.011753;1.000000;1.000000;0.923522;0.949057;0.924063;0.841874;0.938095;0.992204;0.892411;0.971006;0.984132;1.002496;1.011753;0.904158;1.007488;0.790627;0.992895;0.999999;0.946919;0.871879;1.002404;1.011753;0.891549;0.968685;0.933196;0.822540;0.852918;0.999636;1.000000;1.000001;0.738756;0.796457;0.930955;0.961281;0.958191;0.537534;0.806569;0.969296;1.011753;1.011753;0.961007;1.000000;1.000001;0.999999;0.770406;1.009194;0.950266;0.999999;0.959778;0.806149;0.677865;1.000000;0.986884;0.904939;0.817778;0.941973;0.943413;0.954277;0.982601;0.998121;0.902720;0.999999;1.019219;0.794151;0.949108;1.011753;0.903477;0.876543;0.943040;0.999402;0.809535;0.915483;0.965113;0.997895;0.982190;0.998400;1.000000;0.970359;1.024600;0.916411;1.009557;0.975271;1.037529;0.931830;1.000000;0.995872;0.825011;0.692665;0.982500;0.985933;1.011753;1.011753;0.982755;0.796170;0.874763;1.000000;1.000000;0.734961;1.003233;0.941752;1.000000;0.916649;1.017088;1.000001;0.973287;0.925465;1.005748;0.996450;0.955438;0.948157;0.976080;1.011752;1.000000;0.992493;0.783562;0.910729;0.952617;0.937752;1.000000;1.000000;1.011753;1.000000;1.011754;1.000001;1.011753;1.000000;1.000000;0.950672;1.000000;0.857054;1.000000;0.981010;1.024600;1.024600;0.945651;1.011753;0.934527;0.937230;1.000241;0.929378;0.931189;1.011752;0.861562;0.775133;0.998282;1.003232;1.000000;1.000000;0.850514;0.999999;1.027528;1.000001;1.011754;0.965825;1.000001;0.958982;0.862776;1.011753;0.973804;0.960313;1.003233;0.935305;1.011753;1.000000;0.819412;1.024601;0.804990;0.945847;0.823534;1.000000;0.881528;0.999999;0.965983;0.983218;0.932148;0.975243;1.000000;0.305041;0.827296;0.934811;1.000001;0.986970;0.871279;1.000000;0.453081;0.698403;0.766731;0.960660;1.011753;0.936079;1.016358;0.968405;1.000001;0.970448;0.892340;0.968871;1.007488;0.878667;1.000000;0.997927;1.000000;0.968281;0.973236;0.954050;0.926192;1.000000;0.999999;1.011753;0.981996;0.997059;0.689486;0.989492;0.977590;1.000000;1.000000;0.999900;0.983480;0.878757;0.794967;1.006637;0.895364
0,6;0.999621;0.957612;1.011753;0.937920;1.000000;0.987735;1.000000;1.000000;0.888743;0.955740;0.992926;0.796443;1.002683;0.854981;1.037529;1.004826;0.894282;0.952569;0.956563;0.840761;1.011753;1.024837;0.907343;0.438606;0.872175;1.000000;0.994195;0.973518;0.999393;1.000000;0.954459;1.037529;1.003233;0.877845;0.910408;0.870120;0.866512;0.942760;0.801319;0.990265;0.838255;0.819390;1.011753;0.882201;1.000000;1.003022;0.947781;1.007066;1.011753;0.851431;0.924220;NA;0.929263;0.747976;0.982717;1.000001;1.000000;0.831338;0.990742;0.920049;0.977344;0.972274;0.992207;0.762698;0.959616;0.995606;0.833975;0.986969;1.010092;0.746543;1.000000;0.961614;0.993177;1.000000;1.000000;0.980510;0.589420;0.674421;0.795200;0.843436;0.935154;0.997418;0.999056;1.000000;0.905101;0.947073;0.886176;0.799690;0.929910;0.982314;0.877488;0.952461;0.976473;0.995390;0.998749;0.880874;1.007488;0.798783;0.991087;0.999168;0.933742;0.879293;0.994281;1.011753;0.869859;1.003142;0.965303;0.778694;0.816515;0.991947;1.000000;1.000001;0.754574;0.755748;0.917146;0.938255;0.940779;0.563351;0.819755;0.960805;1.011753;1.011753;0.953208;1.005449;0.997383;0.999999;0.761896;1.009194;0.919519;1.014686;0.949383;0.762459;0.676893;1.000000;0.979341;0.885927;0.778983;0.930368;0.932095;0.945133;0.989458;0.978665;0.883264;0.999999;0.993625;0.752981;0.936579;1.011754;0.884173;0.851851;0.929298;0.996931;0.786861;0.883177;0.955785;0.994625;0.990594;0.994966;1.000000;0.941363;1.024600;0.894773;0.963614;0.965405;0.993661;0.944859;1.000000;0.995046;0.845611;0.639584;0.971494;0.965192;0.999424;1.011753;0.981002;0.824902;0.897591;1.000000;1.000000;0.703914;1.003233;0.930103;1.000000;0.892473;1.014232;1.000001;0.985032;0.924661;0.979668;0.993389;0.927259;0.935438;0.952067;0.995131;1.000000;0.988142;0.797088;0.894259;0.933937;0.935843;1.000000;0.998472;1.002722;1.000000;1.011754;1.000001;0.992833;1.000000;1.000000;0.902386;1.000000;0.791475;0.999999;0.978838;1.024600;1.024600;0.916252;1.000000;0.934677;0.894511;0.996345;0.915253;0.917427;1.011752;0.833875;0.730159;0.989371;1.003232;1.000000;0.978418;0.852448;0.999999;1.025528;1.000001;1.013440;0.956639;1.000001;0.948428;0.818675;1.011753;0.968564;0.950025;1.003232;0.914861;1.011753;0.997849;0.805579;1.000001;0.827402;0.935016;0.788240;1.000000;0.857833;0.999999;0.959179;0.979861;0.918578;0.967942;1.000000;0.366049;0.837018;0.921774;1.000001;0.982013;0.890771;1.000000;0.437107;0.707927;0.720077;0.952793;1.011753;0.928001;1.011077;0.962086;1.000001;0.964537;0.870808;0.953939;1.007488;0.905696;1.000000;0.983460;1.002710;0.972689;0.968158;0.942140;0.911431;1.000000;0.999999;1.011753;0.961809;0.980002;0.696296;0.973571;0.976362;1.000001;1.020309;0.997350;0.977825;0.892093;0.824860;1.006637;0.850731
