"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.2,"HR",0.0318911428571429,0.011186,0.0075455,0.028344,0.0472511519275053
0.2,"HU",0.0286493157894737,0.028827,0.0201635,0.0344415,0.0143078899758631
0.2,"IE",0.050777,0.018072,0.01258,0.096651,0.0539850869916869
0.2,"IS",0.017138,0.017138,0.017138,0.017138,NA
0.2,"IT",0.0196235714285714,0.010986,0.00459025,0.01932575,0.047303519213254
0.2,"LT",0.020084,0.020859,0.0171825,0.02528475,0.0118776619584832
0.2,"LU",0.019287,0.019287,0.019287,0.019287,NA
0.2,"LV",0.020642,0.0076365,0.00260375,0.02567475,0.0305365054647712
0.2,"ME",0.000257,0.000257,0.000257,0.000257,NA
0.2,"MK",0.02002675,0.01576,0.01218,0.02360675,0.012324660870926
0.2,"MT",0.083977,0.083977,0.083977,0.083977,NA
0.2,"NL",0.0377653142857143,0.037049,0.0167175,0.05677,0.0264288315423221
0.2,"NO",0.0221478333333333,0.0137975,0.003027,0.03134125,0.0264566631941117
0.2,"PL",0.0260921551724138,0.016376,0.0095865,0.026275,0.0311308337847446
0.2,"PT",0.0221084166666667,0.0115365,0.0069915,0.02316075,0.0330172197371954
0.2,"RO",0.0231168571428571,0.015775,0.008299,0.029442,0.0246563627095974
0.2,"RS",0.0273771428571429,0.026096,0.0146135,0.03346225,0.0167229526278527
0.2,"SE",0.02450825,0.018586,0.00952825,0.032403,0.0228963883897757
0.2,"SI",0.0392195,0.0392195,0.03742025,0.04101875,0.00508904750419958
0.2,"SK",0.033230375,0.032093,0.0143625,0.0525365,0.0226460374644061
0.2,"TR",0.0364374868421053,0.0210305,0.009253,0.03692625,0.0524999077826475
0.2,"UK",0.0927445106382979,0.086935,0.040746,0.1301455,0.0622865360738692
0.2,"XK",0.0277116666666667,0.022683,0.0118105,0.0410985,0.0296100077732738
0.3,"AL",0.07398725,0.035184,0.0186515,0.09051975,0.101039698239108
0.3,"AT",0.0489431666666667,0.053548,0.0341365,0.06339175,0.0207148622145229
0.3,"BA",0.0798774,0.093034,0.034672,0.109174,0.0489428373492996
0.3,"BE",0.0319185454545455,0.029291,0.0144275,0.038666,0.0273146325267745
