"dist_km","country_2","mean_diff"
28.9,"LT",1.73472347597681e-18
28.9,"LU",0
28.9,"LV",1.73472347597681e-18
28.9,"ME",0
28.9,"MK",0
28.9,"MT",0
28.9,"NL",4.95635278850516e-19
28.9,"NO",0
28.9,"PL",-2.51174476893564e-18
28.9,"PT",-2.8910646211368e-18
28.9,"RO",-6.93671581918572e-19
28.9,"RS",1.23884618771279e-18
28.9,"SE",-2.89127637937362e-18
28.9,"SI",3.46944695195361e-18
28.9,"SK",-1.73472347597681e-18
28.9,"TR",4.1093357629228e-19
28.9,"UK",2.58355862099122e-18
28.9,"XK",1.15648231731787e-18
29,"AL",8.67361737988404e-19
29,"AT",1.1564470242784e-18
29,"BA",3.47008222666406e-19
29,"BE",-6.31424560680478e-19
29,"BG",1.83708989892586e-18
29,"CH",2.77559991321025e-18
29,"CY",0
29,"CZ",-3.46944695195361e-18
29,"DE",1.7694871198537e-18
29,"DK",1.73472347597681e-18
29,"EE",0
29,"EL",7.71176441089082e-19
29,"ES",-3.4230341877205e-18
29,"FI",-2.47797219880994e-18
29,"FR",7.11946499991587e-19
29,"HR",-1.48698146449327e-18
29,"HU",0
29,"IE",-6.93889390390723e-19
29,"IS",0
29,"IT",-2.76807342045037e-18
29,"LT",-5.78135279540529e-19
29,"LU",0
29,"LV",3.46944695195361e-18
29,"ME",0
29,"MK",-1.73472347597681e-18
29,"MT",0
29,"NL",-7.93210053691627e-19
29,"NO",1.15676466163362e-18
29,"PL",2.99382334805399e-19
29,"PT",-2.89092344897893e-18
29,"RO",-6.93671581918572e-19
29,"RS",2.48210904722198e-19
29,"SE",-1.73472347597681e-18
29,"SI",3.46944695195361e-18
29,"SK",1.30104260698261e-18
29,"TR",-1.25541427953446e-18
29,"UK",-2.58384697263284e-18
29,"XK",1.15648231731787e-18
29.1,"AL",8.67361737988404e-19
29.1,"AT",-2.31299992767521e-18
29.1,"BA",-3.47008222666406e-19
29.1,"BE",-1.89257961614693e-18
29.1,"BG",0
29.1,"CH",-1.04087643723345e-18
29.1,"CY",3.46944695195361e-18
29.1,"CZ",1.38749643646569e-18
29.1,"DE",-2.60208521396521e-18
29.1,"DK",1.73472347597681e-18
29.1,"EE",2.31268229031999e-18
29.1,"EL",1.15638820254595e-18
29.1,"ES",1.85205204316035e-18
29.1,"FI",9.9147853454076e-19
29.1,"FR",-1.79646503418028e-18
29.1,"HR",-4.95620153262172e-19
29.1,"HU",2.73880301875427e-18
29.1,"IE",2.08166817117217e-18
29.1,"IS",0
29.1,"IT",-9.50381050544888e-19
29.1,"LT",-2.89129402589335e-18
29.1,"LU",0
29.1,"LV",-1.73472347597681e-18
29.1,"ME",0
29.1,"MK",4.33680868994202e-19
29.1,"MT",0
29.1,"NL",-2.8747814210984e-18
29.1,"NO",5.78029400422122e-19
29.1,"PL",-1.97440459201711e-18
29.1,"PT",8.67361737988404e-19
29.1,"RO",-6.44519470036472e-19
29.1,"RS",-1.23933020653979e-18
29.1,"SE",-1.73472347597681e-18
29.1,"SI",3.46944695195361e-18
29.1,"SK",2.16840434497101e-18
29.1,"TR",-1.25541427953446e-18
29.1,"UK",3.02589003923398e-18
29.1,"XK",0
29.2,"AL",-1.30104260698261e-18
29.2,"AT",1.73472347597681e-18
29.2,"BA",-1.040707030644e-18
29.2,"BE",3.15373467161338e-18
29.2,"BG",8.16166070147004e-19
29.2,"CH",-2.77589637474179e-18
29.2,"CY",3.46944695195361e-18
29.2,"CZ",-1.8507105208875e-18
29.2,"DE",2.92734586571086e-18
29.2,"DK",1.73472347597681e-18
29.2,"EE",-1.15676466163362e-18
29.2,"EL",1.92709406977545e-18
29.2,"ES",7.12369212629689e-19
29.2,"FI",-2.97395158479528e-18
29.2,"FR",-2.33965297595174e-18
29.2,"HR",9.91240306524345e-19
29.2,"HU",-7.30649505784524e-19
29.2,"IE",1.38777878078145e-18
29.2,"IS",0
29.2,"IT",-2.23014699659051e-18
29.2,"LT",1.73472347597681e-18
29.2,"LU",0
29.2,"LV",3.46944695195361e-18
29.2,"ME",0
29.2,"MK",-1.30104260698261e-18
29.2,"MT",0
29.2,"NL",-3.0729387288732e-18
29.2,"NO",-1.15669407555468e-18
29.2,"PL",5.38391666094432e-19
29.2,"PT",2.02356171099052e-18
29.2,"RO",-2.47914443190659e-19
29.2,"RS",1.4865428224313e-18
29.2,"SE",-3.46944695195361e-18
29.2,"SI",0
29.2,"SK",2.60208521396521e-18
29.2,"TR",6.85762332165225e-20
29.2,"UK",2.58413532427446e-18
29.2,"XK",-1.15648231731787e-18
29.3,"AL",-1.30104260698261e-18
29.3,"AT",2.89117050025521e-18
29.3,"BA",6.94016445332811e-19
29.3,"BE",1.26161707343768e-18
29.3,"BG",1.83711481165961e-18
29.3,"CH",6.93550577211821e-19
29.3,"CY",3.46944695195361e-18
29.3,"CZ",2.54407757429408e-18
29.3,"DE",-1.3747432966536e-18
29.3,"DK",1.73472347597681e-18
29.3,"EE",-2.31268229031999e-18
29.3,"EL",-7.71176441089082e-19
29.3,"ES",-7.12740514743554e-19
29.3,"FI",4.95257139141921e-19
29.3,"FR",-1.50530511247379e-18
29.3,"HR",0
29.3,"HU",-1.64358105907669e-18
29.3,"IE",-2.77555756156289e-18
29.3,"IS",0
29.3,"IT",-1.15660584295601e-18
29.3,"LT",-5.78146308615363e-19
29.3,"LU",0
29.3,"LV",1.73472347597681e-18
29.3,"ME",0
29.3,"MK",-1.30104260698261e-18
29.3,"MT",0
29.3,"NL",3.96508223080413e-19
29.3,"NO",-5.78029400422122e-19
29.3,"PL",2.4521603823012e-18
29.3,"PT",-2.89120579329468e-18
29.3,"RO",8.9233710946173e-19
29.3,"RS",-8.67361737988404e-19
29.3,"SE",2.89127637937362e-18
29.3,"SI",0
29.3,"SK",-3.03576608295941e-18
29.3,"TR",-2.73870271222104e-19
29.3,"UK",-2.14036214782361e-18
29.3,"XK",0
29.4,"AL",8.67361737988404e-19
29.4,"AT",2.31315874635282e-18
29.4,"BA",0
29.4,"BE",2.52323414687536e-18
29.4,"BG",-1.42859580374561e-18
29.4,"CH",-6.93550577211821e-19
29.4,"CY",0
29.4,"CZ",3.23803755076374e-18
29.4,"DE",-1.95156391047391e-18
29.4,"DK",1.73472347597681e-18
29.4,"EE",3.46944695195361e-18
29.4,"EL",3.8530587622879e-19
29.4,"ES",-1.2369610835655e-18
29.4,"FI",-3.46944695195361e-18
29.4,"FR",-1.33676979335874e-18
29.4,"HR",4.95726032380579e-19
29.4,"HU",-3.10447745136653e-18
29.4,"IE",-6.93889390390723e-19
29.4,"IS",0
29.4,"IT",-2.43613734238231e-18
29.4,"LT",0
29.4,"LU",0
29.4,"LV",0
29.4,"ME",0
29.4,"MK",-1.30104260698261e-18
29.4,"MT",0
29.4,"NL",2.27972867518157e-18
29.4,"NO",5.78029400422122e-19
29.4,"PL",-1.73472347597681e-18
29.4,"PT",-2.02384405530628e-18
29.4,"RO",1.38787558454685e-18
29.4,"RS",0
29.4,"SE",-5.78311744737874e-19
29.4,"SI",0
29.4,"SK",4.33680868994202e-19
29.4,"TR",1.68920660023225e-18
29.4,"UK",2.51031730402013e-18
29.4,"XK",0
29.5,"AL",-4.33680868994202e-19
29.5,"AT",3.46944695195361e-18
29.5,"BA",0
29.5,"BE",1.89273362213734e-18
29.5,"BG",1.42864562921309e-18
29.5,"CH",1.73472347597681e-18
29.5,"CY",-3.46944695195361e-18
29.5,"CZ",-3.00651521184756e-18
29.5,"DE",1.01043089673558e-18
29.5,"DK",-1.73472347597681e-18
29.5,"EE",3.46944695195361e-18
29.5,"EL",2.31324697895149e-18
29.5,"ES",-1.09310762162273e-18
29.5,"FI",-9.91240306524345e-19
29.5,"FR",-1.29477835823771e-18
29.5,"HR",9.91240306524345e-19
29.5,"HU",3.64969500587081e-19
29.5,"IE",-2.77555756156289e-18
29.5,"IS",0
29.5,"IT",8.67361737988404e-19
29.5,"LT",-1.15657054991654e-18
29.5,"LU",0
29.5,"LV",1.73472347597681e-18
29.5,"ME",0
29.5,"MK",4.33680868994202e-19
29.5,"MT",0
29.5,"NL",-1.78419020009646e-18
29.5,"NO",1.15669407555468e-18
29.5,"PL",2.75199544161289e-18
29.5,"PT",-1.73472347597681e-18
29.5,"RO",2.96993952248708e-19
29.5,"RS",7.42968899448772e-19
29.5,"SE",2.89113520721574e-18
29.5,"SI",3.46944695195361e-18
29.5,"SK",8.67361737988404e-19
29.5,"TR",-6.39075213533011e-19
29.5,"UK",-2.36152785694499e-18
29.5,"XK",0
29.6,"AL",-4.33680868994202e-19
29.6,"AT",2.31315433472289e-18
29.6,"BA",-3.47008222666406e-19
29.6,"BE",3.15373467161338e-18
29.6,"BG",-3.46944695195361e-18
29.6,"CH",2.42823170154127e-18
29.6,"CY",0
29.6,"CZ",9.25383494875323e-19
29.6,"DE",-1.33570919500096e-18
29.6,"DK",8.67361737988404e-19
29.6,"EE",0
29.6,"EL",-3.8530587622879e-19
29.6,"ES",3.46944695195361e-18
29.6,"FI",0
29.6,"FR",1.29494116332791e-18
29.6,"HR",0
29.6,"HU",0
29.6,"IE",0
29.6,"IS",0
29.6,"IT",1.15662348947575e-18
29.6,"LT",2.89131167241309e-18
29.6,"LU",0
29.6,"LV",0
29.6,"ME",0
29.6,"MK",0
29.6,"MT",0
29.6,"NL",-1.68525675185716e-18
29.6,"NO",5.78311744737874e-19
29.6,"PL",-2.57195712827236e-18
29.6,"PT",1.15619997300212e-18
29.6,"RO",-9.93206633009042e-20
29.6,"RS",-1.61033063743718e-18
29.6,"SE",2.31303522071468e-18
29.6,"SI",3.46944695195361e-18
29.6,"SK",1.73472347597681e-18
29.6,"TR",1.34655948272717e-18
29.6,"UK",0
29.6,"XK",-1.15648231731787e-18
29.7,"AL",1.73472347597681e-18
29.7,"AT",-2.31314109983309e-18
29.7,"BA",6.94016445332811e-19
29.7,"BE",-3.15373467161338e-18
29.7,"BG",3.26521236073036e-18
29.7,"CH",2.77593872638916e-18
29.7,"CY",-3.46944695195361e-18
29.7,"CZ",-2.31352932326725e-19
29.7,"DE",6.50521303491303e-19
29.7,"DK",3.46944695195361e-18
29.7,"EE",1.15648231731787e-18
29.7,"EL",0
29.7,"ES",8.07790955095204e-19
29.7,"FI",-4.95242013553577e-19
29.7,"FR",2.75741881023217e-18
29.7,"HR",4.95726032380579e-19
29.7,"HU",1.82305730994655e-19
29.7,"IE",3.46944695195361e-18
29.7,"IS",0
29.7,"IT",9.08982315247834e-19
29.7,"LT",-1.73472347597681e-18
29.7,"LU",0
29.7,"LV",-1.73472347597681e-18
29.7,"ME",0
29.7,"MK",0
29.7,"MT",0
29.7,"NL",3.0730355326386e-18
29.7,"NO",1.15641173123893e-18
29.7,"PL",2.03425185094553e-18
29.7,"PT",-2.60208521396521e-18
29.7,"RO",8.42289562749676e-19
29.7,"RS",1.11554239153391e-18
29.7,"SE",1.73472347597681e-18
29.7,"SI",-3.46944695195361e-18
29.7,"SK",-3.03576608295941e-18
29.7,"TR",1.02713890024943e-18
29.7,"UK",1.4023982090115e-18
29.7,"XK",0
29.8,"AL",1.30104260698261e-18
29.8,"AT",-2.89131167241309e-18
29.8,"BA",-1.040707030644e-18
29.8,"BE",-6.31424560680478e-19
29.8,"BG",-2.8573286275268e-18
29.8,"CH",-6.93550577211821e-19
29.8,"CY",-3.46944695195361e-18
29.8,"CZ",-6.93607046074971e-19
29.8,"DE",1.0842021724855e-19
29.8,"DK",8.67361737988404e-19
29.8,"EE",1.15648231731787e-18
29.8,"EL",0
29.8,"ES",-1.2833013278545e-18
29.8,"FI",-2.47820664542927e-18
29.8,"FR",1.79677119066724e-18
29.8,"HR",-4.95726032380579e-19
29.8,"HU",-3.10447884451283e-18
29.8,"IE",0
29.8,"IS",0
29.8,"IT",-1.19770206648619e-18
29.8,"LT",1.15657054991654e-18
29.8,"LU",0
29.8,"LV",3.46944695195361e-18
29.8,"ME",0
29.8,"MK",-1.30104260698261e-18
29.8,"MT",0
29.8,"NL",1.18962147300664e-18
29.8,"NO",-2.8904999325053e-19
29.8,"PL",1.7941472184316e-18
29.8,"PT",3.1806087169399e-18
29.8,"RO",-8.42483170280477e-19
29.8,"RS",-4.95393269437015e-19
29.8,"SE",1.15641173123893e-18
29.8,"SI",0
29.8,"SK",2.60208521396521e-18
29.8,"TR",8.90109030690325e-19
29.8,"UK",3.70243507838135e-19
29.8,"XK",0
29.9,"AL",4.33680868994202e-19
29.9,"AT",1.73472347597681e-18
29.9,"BA",6.94016445332811e-19
29.9,"BE",6.31424560680478e-19
29.9,"BG",2.04080132274052e-18
29.9,"CH",6.93550577211821e-19
29.9,"CY",0
29.9,"CZ",3.46944695195361e-18
29.9,"DE",6.85240831068862e-19
29.9,"DK",-8.67361737988404e-19
29.9,"EE",3.46944695195361e-18
29.9,"EL",-1.54235288217816e-18
29.9,"ES",2.13766749185763e-18
29.9,"FI",3.46944695195361e-18
29.9,"FR",-1.04608058725094e-18
29.9,"HR",-1.48708734361167e-18
29.9,"HU",0
29.9,"IE",-1.38777878078145e-18
29.9,"IS",0
29.9,"IT",1.6606761582396e-19
29.9,"LT",-1.73472347597681e-18
29.9,"LU",0
29.9,"LV",-3.46944695195361e-18
29.9,"ME",0
29.9,"MK",8.67361737988404e-19
29.9,"MT",0
29.9,"NL",1.58642010738325e-18
29.9,"NO",-5.78311744737874e-19
29.9,"PL",9.57702183017974e-19
29.9,"PT",2.60208521396521e-18
29.9,"RO",4.94667241196511e-20
29.9,"RS",1.24271833832881e-19
29.9,"SE",-1.73472347597681e-18
29.9,"SI",0
29.9,"SK",-1.73472347597681e-18
29.9,"TR",-6.85316525350881e-20
29.9,"UK",-2.20769225614153e-19
29.9,"XK",0
30,"AL",8.67361737988404e-19
30,"AT",-1.73472347597681e-18
30,"BA",-6.94016445332811e-19
30,"BE",-1.89273362213734e-18
30,"BG",0
30,"CH",2.08179522611426e-18
30,"CY",-3.46944695195361e-18
30,"CZ",-1.38741173317097e-18
30,"DE",1.55258492253753e-18
30,"DK",-8.67361737988404e-19
30,"EE",-2.31296463463574e-18
30,"EL",1.54235288217816e-18
30,"ES",-1.14165537301057e-18
30,"FI",1.98248061304869e-18
30,"FR",3.17724099558334e-18
30,"HR",1.48708734361167e-18
30,"HU",3.64965321148197e-19
30,"IE",3.46944695195361e-18
30,"IS",0
30,"IT",-1.36270064984231e-18
30,"LT",3.46944695195361e-18
30,"LU",0
30,"LV",-1.73472347597681e-18
30,"ME",0
30,"MK",0
30,"MT",0
30,"NL",2.77575116909369e-18
30,"NO",8.67361737988404e-19
30,"PL",-3.17003540911555e-18
30,"PT",-2.02356171099052e-18
30,"RO",-2.47926543661334e-19
30,"RS",8.67361737988404e-19
30,"SE",0
30,"SI",-3.46944695195361e-18
30,"SK",-2.16840434497101e-18
30,"TR",1.41523602247692e-18
30,"UK",-3.17511201377155e-18
30,"XK",0
30.1,"AL",1.73472347597681e-18
30.1,"AT",0
30.1,"BA",1.3877152533104e-18
30.1,"BE",-1.89273362213734e-18
30.1,"BG",-8.16166070147004e-19
30.1,"CH",-1.04125760205971e-18
30.1,"CY",0
30.1,"CZ",2.31296463463574e-19
30.1,"DE",6.50521303491303e-19
30.1,"DK",0
30.1,"EE",-2.31296463463574e-18
30.1,"EL",2.69827051086453e-18
30.1,"ES",1.47300770006182e-18
30.1,"FI",1.98248061304869e-18
30.1,"FR",2.92338624181285e-19
30.1,"HR",-4.95756283557267e-19
30.1,"HU",2.55642345100599e-18
30.1,"IE",6.93889390390723e-19
30.1,"IS",0
30.1,"IT",2.9739452824668e-18
30.1,"LT",5.7814851443033e-19
30.1,"LU",0
30.1,"LV",1.73472347597681e-18
30.1,"ME",0
30.1,"MK",4.33680868994202e-19
30.1,"MT",0
30.1,"NL",1.08981679087873e-18
30.1,"NO",-1.44539113841053e-18
30.1,"PL",-2.21367679560012e-18
30.1,"PT",-1.44588524096309e-18
30.1,"RO",5.95004344034121e-19
30.1,"RS",-9.91512567114534e-19
30.1,"SE",1.73472347597681e-18
30.1,"SI",0
30.1,"SK",-8.67361737988404e-19
30.1,"TR",1.64360056312482e-18
30.1,"UK",3.02585399527878e-18
30.1,"XK",0
30.2,"AL",-1.30104260698261e-18
30.2,"AT",0
30.2,"BA",-3.46944695195361e-19
30.2,"BE",-2.52292613489454e-18
30.2,"BG",0
30.2,"CH",2.77598107803652e-18
30.2,"CY",0
30.2,"CZ",2.31299286906732e-18
30.2,"DE",1.87782792776345e-18
30.2,"DK",1.73472347597681e-18
30.2,"EE",2.31296463463574e-18
30.2,"EL",1.92709406977545e-18
30.2,"ES",-1.995882298721e-18
30.2,"FI",2.47796463601577e-18
30.2,"FR",6.28845424214578e-19
30.2,"HR",1.48708734361167e-18
30.2,"HU",-2.373586931273e-18
30.2,"IE",-2.77555756156289e-18
30.2,"IS",0
30.2,"IT",-2.8913885608205e-18
30.2,"LT",5.78146308615363e-19
30.2,"LU",0
30.2,"LV",-3.46944695195361e-18
30.2,"ME",0
30.2,"MK",8.67361737988404e-19
30.2,"MT",0
30.2,"NL",-3.17274341100111e-18
30.2,"NO",0
30.2,"PL",4.78953319623311e-19
30.2,"PT",-8.67361737988404e-19
30.2,"RO",-1.09019190546966e-18
30.2,"RS",-1.36323902625242e-18
30.2,"SE",-1.15662348947575e-18
30.2,"SI",-3.46944695195361e-18
30.2,"SK",-1.73472347597681e-18
30.2,"TR",1.57491287820471e-18
30.2,"UK",3.09963597157791e-18
30.2,"XK",-1.15648231731787e-18
30.3,"AL",8.67361737988404e-19
30.3,"AT",-1.15662348947575e-18
30.3,"BA",-1.04079173393872e-18
30.3,"BE",-3.15373467161338e-18
30.3,"BG",1.42869545468058e-18
30.3,"CH",1.73472347597681e-18
30.3,"CY",0
30.3,"CZ",-6.93550577211821e-19
30.3,"DE",1.81909148682728e-19
30.3,"DK",-1.73472347597681e-18
30.3,"EE",3.46944695195361e-18
30.3,"EL",-3.08451753481249e-18
30.3,"ES",-2.75651788535536e-18
30.3,"FI",4.95242013553577e-19
30.3,"FR",-2.17340490092468e-18
30.3,"HR",1.73472347597681e-18
30.3,"HU",7.30376449110738e-19
30.3,"IE",-2.08166817117217e-18
30.3,"IS",0
30.3,"IT",1.56865459968715e-18
30.3,"LT",-1.73472347597681e-18
30.3,"LU",0
30.3,"LV",1.73472347597681e-18
30.3,"ME",0
30.3,"MK",-4.33680868994202e-19
30.3,"MT",0
30.3,"NL",3.46944695195361e-18
30.3,"NO",-1.15669407555468e-18
30.3,"PL",1.79394276220295e-18
30.3,"PT",-2.88838235013716e-19
30.3,"RO",1.28863962454067e-18
30.3,"RS",-2.47636132365132e-19
30.3,"SE",-1.73472347597681e-18
30.3,"SI",3.46944695195361e-18
30.3,"SK",3.03576608295941e-18
30.3,"TR",-1.34653719238645e-18
30.3,"UK",-8.11601739290429e-19
30.3,"XK",1.15648231731787e-18
30.4,"AL",0
30.4,"AT",-5.7809998650106e-19
30.4,"BA",1.04079173393872e-18
30.4,"BE",1.26184808242329e-18
30.4,"BG",6.1223043172866e-19
30.4,"CH",2.77598107803652e-18
30.4,"CY",0
30.4,"CZ",-2.08203521878265e-18
30.4,"DE",2.71050543121376e-18
30.4,"DK",0
30.4,"EE",-2.31296463463574e-18
30.4,"EL",3.46944695195361e-18
30.4,"ES",1.04671806377174e-18
30.4,"FI",-3.46944695195361e-18
30.4,"FR",7.94271979334966e-19
30.4,"HR",-9.91452064761159e-19
30.4,"HU",1.46098694679901e-18
30.4,"IE",2.08149876458272e-18
30.4,"IS",0
30.4,"IT",3.0158154319339e-18
30.4,"LT",1.15657937317641e-18
30.4,"LU",0
30.4,"LV",-1.73472347597681e-18
30.4,"ME",0
30.4,"MK",1.30104260698261e-18
30.4,"MT",0
30.4,"NL",2.9735212618069e-18
30.4,"NO",-2.89332337566281e-19
30.4,"PL",1.19665309824168e-19
30.4,"PT",-2.88838235013716e-19
30.4,"RO",9.9272261418204e-20
30.4,"RS",9.91452064761159e-19
30.4,"SE",1.15662348947575e-18
30.4,"SI",0
30.4,"SK",1.30104260698261e-18
30.4,"TR",1.59805025186918e-19
30.4,"UK",3.24831728678744e-18
30.4,"XK",1.15648231731787e-18
30.5,"AL",8.67361737988404e-19
30.5,"AT",0
30.5,"BA",-3.46944695195361e-19
30.5,"BE",-1.89257961614693e-18
30.5,"BG",1.22434875615548e-18
30.5,"CH",-3.12237520181616e-18
30.5,"CY",0
30.5,"CZ",3.23815048849004e-18
30.5,"DE",-1.55297314597169e-18
30.5,"DK",-1.73472347597681e-18
30.5,"EE",2.31296463463574e-18
30.5,"EL",-3.84929417141121e-19
30.5,"ES",6.17574042481322e-19
30.5,"FI",-4.95257139141921e-19
30.5,"FR",1.33812836276962e-18
30.5,"HR",-1.48708734361167e-18
30.5,"HU",7.3027614257751e-19
30.5,"IE",2.77538815497344e-18
30.5,"IS",0
30.5,"IT",7.42772266800302e-19
30.5,"LT",-2.89129402589335e-18
30.5,"LU",0
30.5,"LV",1.73472347597681e-18
30.5,"ME",0
30.5,"MK",-4.33680868994202e-19
30.5,"MT",0
30.5,"NL",-2.37953335730948e-18
30.5,"NO",0
30.5,"PL",2.75193702554756e-18
30.5,"PT",-1.44574406880521e-18
30.5,"RO",-1.6353060089105e-18
30.5,"RS",1.48708734361167e-18
30.5,"SE",-2.89134696545255e-18
30.5,"SI",-3.46944695195361e-18
30.5,"SK",0
30.5,"TR",-6.39025060266397e-19
30.5,"UK",2.80479641802301e-18
30.5,"XK",1.15655290339681e-18
30.6,"AL",-8.67361737988404e-19
30.6,"AT",-3.46944695195361e-18
30.6,"BA",0
30.6,"BE",-6.30808536718839e-19
30.6,"BG",4.08170229641602e-19
30.6,"CH",-1.04125760205971e-18
30.6,"CY",3.46944695195361e-18
30.6,"CZ",2.54406345707829e-18
30.6,"DE",3.25260651745651e-18
30.6,"DK",-2.60208521396521e-18
30.6,"EE",-2.31296463463574e-18
30.6,"EL",-3.08451753481249e-18
30.6,"ES",2.61301541994211e-18
30.6,"FI",-4.95255248443378e-19
30.6,"FR",8.37276760536528e-19
30.6,"HR",-2.47636132365132e-19
30.6,"HU",-1.64356712761374e-18
30.6,"IE",2.08149876458272e-18
30.6,"IS",0
30.6,"IT",3.26155582389328e-18
30.6,"LT",2.31287640203707e-18
30.6,"LU",0
30.6,"LV",-1.73472347597681e-18
30.6,"ME",0
30.6,"MK",1.30104260698261e-18
30.6,"MT",0
30.6,"NL",2.27963187141617e-18
30.6,"NO",-5.78311744737874e-19
30.6,"PL",-1.97426585386196e-18
30.6,"PT",-3.18046754478202e-18
30.6,"RO",8.42495270751152e-19
30.6,"RS",3.71605454431137e-19
30.6,"SE",-5.7809998650106e-19
30.6,"SI",0
30.6,"SK",-2.60208521396521e-18
30.6,"TR",-3.88163993249642e-19
30.6,"UK",2.58427950009527e-18
30.6,"XK",1.15641173123893e-18
30.7,"AL",1.73472347597681e-18
30.7,"AT",1.73472347597681e-18
30.7,"BA",-6.93931742038086e-19
30.7,"BE",-6.30808536718839e-19
30.7,"BG",1.22437366888922e-18
30.7,"CH",1.73472347597681e-18
30.7,"CY",0
30.7,"CZ",2.31287993134102e-18
30.7,"DE",-1.30104260698261e-18
30.7,"DK",-2.60208521396521e-18
30.7,"EE",-3.46944695195361e-18
30.7,"EL",2.69827051086453e-18
30.7,"ES",2.89846552316681e-18
30.7,"FI",-2.47796463601577e-18
30.7,"FR",-2.34100006449436e-18
30.7,"HR",-1.23908819712629e-18
30.7,"HU",5.47796268296002e-19
30.7,"IE",1.38811759396035e-18
30.7,"IS",0
30.7,"IT",-2.51881885013244e-18
30.7,"LT",-2.89129402589335e-18
30.7,"LU",0
30.7,"LV",-1.73472347597681e-18
30.7,"ME",0
30.7,"MK",-1.73472347597681e-18
30.7,"MT",0
30.7,"NL",1.38748836948524e-18
30.7,"NO",1.15641173123893e-18
30.7,"PL",-1.85473928219294e-18
30.7,"PT",1.73472347597681e-18
30.7,"RO",-8.42688878281953e-19
30.7,"RS",2.47636132365132e-19
30.7,"SE",5.78170572579998e-19
30.7,"SI",-3.46944695195361e-18
30.7,"SK",2.16840434497101e-18
30.7,"TR",-4.551687574456e-20
30.7,"UK",1.69781446584964e-18
30.7,"XK",0
30.8,"AL",-8.67361737988404e-19
30.8,"AT",-1.73472347597681e-18
30.8,"BA",3.47029398490087e-19
30.8,"BE",0
30.8,"BG",1.0206871578083e-18
30.8,"CH",-2.77598107803652e-18
30.8,"CY",0
30.8,"CZ",-2.08169640560374e-18
30.8,"DE",-2.09516246481311e-18
30.8,"DK",-8.67361737988404e-19
30.8,"EE",3.46944695195361e-18
30.8,"EL",-1.54230582479221e-18
30.8,"ES",6.66139198655745e-19
30.8,"FI",0
30.8,"FR",-3.2188068412962e-18
30.8,"HR",0
30.8,"HU",-1.27835104013248e-18
30.8,"IE",0
30.8,"IS",0
30.8,"IT",-4.95383185711453e-19
30.8,"LT",2.89131167241309e-18
30.8,"LU",0
30.8,"LV",0
30.8,"ME",0
30.8,"MK",-8.67361737988404e-19
30.8,"MT",0
30.8,"NL",1.68515994809176e-18
30.8,"NO",1.15641173123893e-18
30.8,"PL",2.63173866912728e-18
30.8,"PT",2.0237028831484e-18
30.8,"RO",1.09019190546966e-18
30.8,"RS",1.2402982441938e-19
30.8,"SE",2.31303522071468e-18
30.8,"SI",-3.46944695195361e-18
30.8,"SK",-2.60208521396521e-18
30.8,"TR",-1.25552573123805e-18
30.8,"UK",-3.24828124283224e-18
30.8,"XK",-1.15637643819946e-18
30.9,"AL",-1.73472347597681e-18
30.9,"AT",3.46944695195361e-18
30.9,"BA",-1.73472347597681e-18
30.9,"BE",-2.52323414687536e-18
30.9,"BG",-1.63235705302775e-18
30.9,"CH",-1.73472347597681e-18
30.9,"CY",0
30.9,"CZ",2.77578343701549e-18
30.9,"DE",2.52054064627225e-19
30.9,"DK",3.46944695195361e-18
30.9,"EE",-2.31296463463574e-18
30.9,"EL",3.08442342004058e-18
30.9,"ES",1.7567231262233e-18
30.9,"FI",0
30.9,"FR",-3.01031427367686e-18
30.9,"HR",1.23908819712629e-18
30.9,"HU",5.47617945570264e-19
30.9,"IE",1.38811759396035e-18
30.9,"IS",0
30.9,"IT",1.15623022417881e-18
30.9,"LT",3.46944695195361e-18
30.9,"LU",0
30.9,"LV",3.46944695195361e-18
30.9,"ME",0
30.9,"MK",8.67361737988404e-19
30.9,"MT",0
30.9,"NL",-8.91949894400128e-19
30.9,"NO",0
30.9,"PL",2.21367679560012e-18
30.9,"PT",3.18046754478202e-18
30.9,"RO",8.42688878281953e-19
30.9,"RS",-1.36311802154567e-18
30.9,"SE",-1.15655290339681e-18
30.9,"SI",-3.46944695195361e-18
30.9,"SK",-3.46944695195361e-18
30.9,"TR",6.39069640947832e-19
30.9,"UK",3.09978014739872e-18
30.9,"XK",5.78276451698405e-19
31,"AL",4.33680868994202e-19
31,"AT",1.15648231731787e-18
31,"BA",3.47029398490087e-19
31,"BE",0
31,"BG",1.4287172533226e-18
31,"CH",6.93550577211821e-19
31,"CY",-3.46944695195361e-18
31,"CZ",-1.1565670206126e-18
31,"DE",2.85428045075031e-18
31,"DK",8.67361737988404e-19
31,"EE",0
31,"EL",1.15615291561616e-18
31,"ES",5.70981428786806e-19
31,"FI",4.95242013553577e-19
31,"FR",-2.55091115716995e-18
31,"HR",7.43331913569024e-19
31,"HU",-8.21800281562409e-19
31,"IE",6.94058796980174e-19
31,"IS",0
31,"IT",4.16054516710862e-20
31,"LT",2.89131167241309e-18
31,"LU",0
31,"LV",0
31,"ME",0
31,"MK",4.33680868994202e-19
31,"MT",0
31,"NL",-4.95828886381317e-19
31,"NO",1.73472347597681e-18
31,"PL",-1.19891672077313e-19
31,"PT",-2.31310580679362e-18
31,"RO",-5.9481073650332e-19
