"dist_km","country_2","mean_diff"
1,"FR",-1.43056721139889e-18
1,"HR",2.9738116731031e-18
1,"HU",1.0959001432939e-17
1,"IE",2.78097857242532e-18
1,"IS",0
1,"IT",4.62100841119696e-18
1,"LT",-2.31409401189875e-18
1,"LU",0
1,"LV",-5.20417042793042e-18
1,"ME",0
1,"MK",-1.73472347597681e-18
1,"MT",0
1,"NL",1.07049475930479e-17
1,"NO",0
1,"PL",1.89752905004562e-18
1,"PT",-3.46944695195361e-18
1,"RO",1.59222833330728e-18
1,"RS",-5.9483493744467e-18
1,"SE",6.93889390390723e-18
1,"SI",0
1,"SK",6.93889390390723e-18
1,"TR",-1.81158057076978e-18
1,"UK",1.29939900262538e-17
1,"XK",4.628752712429e-18
1.1,"AL",-1.73472347597681e-17
1.1,"AT",-6.93889390390723e-18
1.1,"BA",-2.77555756156289e-17
1.1,"BE",1.00966327312713e-17
1.1,"BG",-9.79369388895913e-18
1.1,"CH",2.77318586931058e-18
1.1,"CY",6.93889390390723e-18
1.1,"CZ",1.8508234586138e-18
1.1,"DE",-4.63327022148102e-18
1.1,"DK",6.93889390390723e-18
1.1,"EE",-4.62592926927149e-18
1.1,"EL",-2.30995296193439e-18
1.1,"ES",-3.71246418547819e-18
1.1,"FI",1.98544522836408e-18
1.1,"FR",5.50832669250834e-18
1.1,"HR",-2.9738116731031e-18
1.1,"HU",1.38777878078145e-17
1.1,"IE",8.3320936955511e-18
1.1,"IS",0
1.1,"IT",5.78450900150637e-18
1.1,"LT",-4.62479989200848e-18
1.1,"LU",0
1.1,"LV",3.46944695195361e-18
1.1,"ME",0
1.1,"MK",-5.20417042793042e-18
1.1,"MT",0
1.1,"NL",5.15741420924198e-18
1.1,"NO",-1.15682113049677e-17
1.1,"PL",4.5391619402378e-18
1.1,"PT",0
1.1,"RO",-1.97692649700884e-18
1.1,"RS",1.98181508716156e-18
1.1,"SE",-8.09678794280386e-18
1.1,"SI",-1.38777878078145e-17
1.1,"SK",1.73472347597681e-18
1.1,"TR",5.67886552384431e-18
1.1,"UK",-2.30294922095019e-17
1.1,"XK",-9.24903509538546e-18
1.2,"AL",-1.04083408558608e-17
1.2,"AT",2.31479987268813e-18
1.2,"BA",1.11049407516828e-17
1.2,"BE",1.00941686354247e-17
1.2,"BG",0
1.2,"CH",4.85790335909286e-18
1.2,"CY",-3.46944695195361e-18
1.2,"CZ",-5.55156687403098e-18
1.2,"DE",-6.79885112329452e-18
1.2,"DK",6.93889390390723e-18
1.2,"EE",9.25072916127997e-18
1.2,"EL",-1.53971766856448e-18
1.2,"ES",2.75081491695022e-18
1.2,"FI",3.96471921668388e-18
1.2,"FR",-7.34469412215566e-18
1.2,"HR",0
1.2,"HU",-1.02278782574142e-17
1.2,"IE",-1.10968092353891e-17
1.2,"IS",0
1.2,"IT",-5.75659724914923e-19
1.2,"LT",9.25298791580598e-18
1.2,"LU",0
1.2,"LV",0
1.2,"ME",0
1.2,"MK",3.46944695195361e-18
1.2,"MT",0
1.2,"NL",-7.93268135950867e-18
1.2,"NO",-6.93889390390723e-18
1.2,"PL",-3.84541274840387e-18
1.2,"PT",0
1.2,"RO",7.53210737828144e-18
1.2,"RS",-6.93889390390723e-18
1.2,"SE",4.62649395790299e-18
1.2,"SI",-1.38777878078145e-17
1.2,"SK",1.21430643318376e-17
1.2,"TR",-8.04538641710995e-18
1.2,"UK",8.26819497176845e-18
1.2,"XK",-9.24875275106971e-18
1.3,"AL",1.38777878078145e-17
1.3,"AT",2.314941044846e-18
1.3,"BA",0
1.3,"BE",0
1.3,"BG",-1.63507254100571e-18
1.3,"CH",4.16570803459665e-18
1.3,"CY",-3.46944695195361e-18
1.3,"CZ",-5.55111512312578e-18
1.3,"DE",3.03576608295941e-18
1.3,"DK",6.93889390390723e-18
1.3,"EE",1.38777878078145e-17
1.3,"EL",4.62668218744682e-18
1.3,"ES",-8.48773425913042e-19
1.3,"FI",7.93157870411841e-18
1.3,"FR",-5.02815085836124e-18
1.3,"HR",-3.96508223080413e-18
1.3,"HU",-1.38777878078145e-17
1.3,"IE",8.3320936955511e-18
1.3,"IS",0
1.3,"IT",-2.9736503334941e-18
1.3,"LT",4.62479989200848e-18
1.3,"LU",0
1.3,"LV",5.20417042793042e-18
1.3,"ME",0
1.3,"MK",-3.46944695195361e-18
1.3,"MT",0
1.3,"NL",-8.32938319011989e-18
1.3,"NO",-9.25185853854297e-18
1.3,"PL",-6.68490085186159e-18
1.3,"PT",2.31362637912579e-18
1.3,"RO",0
1.3,"RS",-9.91754576528035e-19
1.3,"SE",4.62649395790299e-18
1.3,"SI",0
1.3,"SK",3.46944695195361e-18
1.3,"TR",-1.26145496186883e-18
1.3,"UK",-4.7281018676183e-18
1.3,"XK",9.24882333714864e-18
1.4,"AL",0
1.4,"AT",-1.38777878078145e-17
1.4,"BA",1.66506348639461e-17
1.4,"BE",-3.78423519635139e-18
1.4,"BG",-1.14291650337047e-17
1.4,"CH",-2.77318586931058e-18
1.4,"CY",-6.93889390390723e-18
1.4,"CZ",-9.25185853854297e-19
1.4,"DE",3.03576608295941e-18
1.4,"DK",-6.93889390390723e-18
1.4,"EE",9.25185853854297e-18
