X;Y;citynumber;cityname;cityfile;country;field_4;field_5
18.0838245014386;48.3055674026713;275;Nitra;sk004l_nitra;Slovaquie;4919581.55;2831942.05
17.5875976087432;48.3759703587558;276;Trnava;sk007l_trnava;Slovaquie;4882206.85;2835829.96
18.040750044605;48.8944291405462;277;Trencin;sk008l_trencin;Slovaquie;4909435.63;2896736.78
18.7424397504632;49.2216539065524;278;Zilina;sk006l_zilina;Slovaquie;4956288.11;2938762.66
-1.47239604314653;53.3808363722784;279;Sheffield;uk010l_sheffield;Grande-Bretagne;3561182.67;3423929.94
-1.12978665740831;52.6343393300196;280;Leicester;uk014l_leicester;Grande-Bretagne;3570862.4;3338156.32
-5.93024304964271;54.5965009016403;281;Belfast;uk012l_belfast;Grande-Bretagne;3300735.04;3612144.44
0.119352936742777;52.2046808530218;282;Cambridge;uk017l_cambridge;Grande-Bretagne;3647907.700834;3278537.576218
-2.18163698131173;53.0049923857406;283;Stoke on Trent;uk027l_stoke_on_trent;Grande-Bretagne;3507645.49;3390282.84
-2.12950216240568;52.5870291774441;284;Wolverhampton;uk028l_wolverhampton;Grande-Bretagne;3503298.68;3343743.86
-1.14477693829642;52.9480360233168;285;Nottingham;uk029l_nottingham;Grande-Bretagne;3575235.81;3372867.34
-2.97992557414364;53.4006363698133;286;Liverpool;uk006l_liverpool;Grande-Bretagne;3462904.82;3442952.41
-3.19034278392216;55.9503111694416;287;Edinburgh;uk007l_edinburgh;Grande-Bretagne;3501797.177646;3725039.628376
-7.32120066316858;55.0051632767066;288;Derry;uk015l_derry;Grande-Bretagne;3224628.18;3677029.14
-2.99386407351072;53.0475010647337;289;Wrexham;uk022l_wrexham;Grande-Bretagne;3454916.85;3404362.95
-2.22581779293201;52.193898791973;290;Worcester;uk024l_worcester;Grande-Bretagne;3489522.05;3301614.03
-1.50797613464613;52.4071580654954;291;Coventry;uk025l_coventry;Grande-Bretagne;3541608.71;3317119.89
-1.90264189003475;52.4802481824202;292;Birmingham;uk002l_birmingham;Grande-Bretagne;3516484;3329466
-1.09150398904088;50.7973249912535;293;Portsmouth;uk023l_portsmouth;Grande-Bretagne;3542440.93;3135368.27
-3.17897963985723;51.4853295394313;294;Cardiff;uk009l_cardiff;Grande-Bretagne;3411289.73;3235189.83
-0.340245365873355;53.7437144138799;295;Kingston upon Hull;uk026l_kingston_upon_hull;Grande-Bretagne;3641357.24;3452660.91
-4.24864055663832;55.8609592620433;296;Glasgow;uk004l_glasgow;Grande-Bretagne;3435026.46;3727834.33
-1.61069478089559;54.9787809026902;297;Newcastle upon Tyne;uk013l_newcastle_upon_tyne;Grande-Bretagne;3581030.59;3601215.89
-2.09713317676545;57.1491920835626;298;Aberdeen;uk016l_aberdeen;Grande-Bretagne;3592034;3844749.92
-3.52444340178375;50.7247801548438;299;Exeter;uk018l_exeter;Grande-Bretagne;3372236.63;3156163.56
-0.543753981010711;53.2310594657195;300;Lincoln;uk019l_lincoln;Grande-Bretagne;3619718.9;3398062.84
-2.60168900341995;51.4525831755552;301;Bristol;uk011l_bristol;Grande-Bretagne;3450043;3224539
-0.078529864573801;51.5049038014861;302;London;uk001l_london;Grande-Bretagne;3623782.8;3203155.59
-2.24431413066359;53.4791674741512;303;Manchester;uk008l_manchester;Grande-Bretagne;3512467.93;3443107.67
-1.54859679619996;53.8023390111236;304;Leeds;uk201l_leeds;Grande-Bretagne;3563728;3471123
28.1964501813772;59.3756685860404;305;Narva;EE003LO_NARVA_UA2012;Estonie;5344445.818;4162643.187
25.7456770276973;62.2394200098015;306;Jyvaskyla;FI009L1_JYVASKYLA_UA2012;Finlande;5134921.066;4440224.197
27.6781411409656;62.8934264451844;307;Kuopio;FI008L1_KUOPIO_UA012;Finlande;5213073.343;4534340.561
25.6553073407189;60.9802677347319;308;Lahti;FI007L1_LAHTI_UA2012;Finlande;5163173.316;4302655.974
7.35817042889292;48.079328974463;309;Colmar;FR506L1_COLMAR_UA2012;France;4124102.647;2777494.329
4.71941212561401;49.7601709474337;310;Charleville-Mezieres;FR505L1_CHARLEVILLE_MEZIERES_UA2012;France;3940844.427;2974512.813
5.04883139383062;43.4054550327976;311;Martigues;FR324L1_MARTIGUES_UA2012;France;3919207.823;2268489.509
4.89210731399073;44.9332680751341;312;Valence;FR214L1_VALENCE_UA2012;France;3917436.586;2438435.437
3.08057422204452;50.3678312770704;313;Douai;FR209L2_DOUAI_UA2012;France;3829509.485;3051646.351
2.95822914151348;50.4914535042985;314;Henin-Carvin;FR208L1_HENIN_CARVIN_UA2012;France;3822157.58;3066170.804
4.36280360843713;48.9566986798647;315;Chalons-en-Champagne;FR104L2_CHALONS_EN_CHAMPAGNE_UA2012;France;3908499.726;2887295.116
6.73714153225585;43.4329206922766;316;Frejus;FR099L2_FREJUS_UA2012;France;4056216.968;2264035.001
2.14636910599267;43.9272908173427;317;Albi;FR096L2_ALBI_UA2012;France;3690165.559;2346165.745
1.53394011452799;45.1595482826917;318;Brive la Gaillarde;FR093L2_BRIVE_LA_GAILLARDE_UA2012;France;3655862.003;2487520.829
1.69126847417979;46.8112621547764;319;Chateauroux;FR090L2_CHATEAUROUX_UA2012;France;3687777.995;2668598.226
1.15150928197716;49.0270288786925;320;Evreux;FR086L2_EVREUX_UA2012;France;3675498.514;2918173.155
2.47277563603862;49.2606622736467;321;Creil;FR084L2_CREIL_UA2012;France;3774069.687;2933307.284
2.08192897374748;49.4296126386257;322;Beauvais;FR082L2_BEAUVAIS_UA2012;France;3747779.83;2954987.194
3.28710043855389;49.8469493062472;323;Saint Quentin;FR079L2_SAINT_QUENTIN_UA2012;France;3838895.458;2992549.845
4.07277903875591;46.034402371915;324;Roanne;FR077L2_ROANNE_UA2012;France;3862126.635;2565118.797
6.86283254032242;47.6377266522348;325;Belfort;FR076L2_BELFORT_UA2012;France;4085183.241;2729900.746
2.82613705558172;49.417876386517;326;Compiegne;FR074L2_COMPIEGNE_UA2012;France;3801323.155;2948152.713
0.078099658899202;43.2330767247202;327;Tarbes;FR07L2_TARBES_UA2012;France;3515460.008;2289442.676
-1.6254293033318;49.6425189268375;328;Cherbourg;FR069L2_CHERBOURG_UA2012;France;3485231.261;3014088.225
-2.76081405001361;47.6583653426981;329;Vannes;FR068L2_VANNES_UA2012;France;3367288.247;2809769.316
-4.10202298930049;47.9962372129118;330;Quimper;FR067L2_QUIMPER_UA2012;France;3275319.983;2865002.284
-2.76410741420413;48.5137039943158;331;Saint Brieuc;FR066L2_SAINT_BRIEUC_UA2012;France;3382998.503;2903730.395
2.39897519608433;47.0802881455433;332;Bourge;FR065L2_BOURGES_UA2012;France;3744442.15;2692568.019
2.77716296124369;50.2910895643507;333;Arras;FR064L2_ARRAS_UA2012;France;3807204.813;3045225.194
3.2132641399308;43.3427965339598;334;Beziers;FR063L2_BEZIERS_UA2012;France;3770059.082;2273209.331
1.85457791258617;50.9526480519713;335;Calais;FR062L2_CALAIS_UA2012;France;3749978.828;3125316.354
-0.464736367113717;46.3237841546598;336;Niort;FR061L2_NIORT_UA2012;France;3517251.618;2635683.442
1.48856562751996;48.443902479938;337;Chartres;FR060L2_CHARTRES_UA2012;France;3692642.484;2850797.201
4.85356556890794;46.7807856026844;338;Chalon sur Soane;FR059L2_CHALON_SUR_SOANE_UA2012;France;3927976.839;2643340.626
5.92076515775328;45.566529921471;339;Chambery;FR058L2_CHAMBERY_UA2012;France;4002268.941;2503620.124
1.6133521465625;50.7249710351368;340;Boulogne sur Mer;FR057L2_BOULOGNE_SUR_MER_UA2012;France;3730273.729;3102040.255
0.156125426809927;45.648650960018;341;Angouleme;FR056L2_ANGOULEME;France;3555111.585;2554719.964
-1.15147138237978;46.1596440144368;342;La Rochelle;FR053L2_LA_ROCHELLE_UA2012;France;3462325.169;2625299.441
-2.21389714243401;47.2733450226118;343;Saint Nazaire;FR052L2_SAINT_NAZAIRE_UA2012;France;3400901.192;2760538.271
4.07429757683348;48.297406406413;344;Troyes;FR051L2_TROYES_UA2012;France;3881683.156;2815855.794
6.79820605492333;47.5102290763169;345;Montbelliard;FR050L2_MONTBELLIARD_UA2012;France;4079733.673;2715953.249
-3.36600881217078;47.7478773993621;346;Lorient;FR049L2_LORIENT_UA2012;France;3324353.343;2827589.535
6.12919801627316;45.8992587457922;347;Annecy;FR048L2_ANNECY_UA2012;France;4020375.671;2539642.408
6.23411162702822;46.1932349757401;348;Annemasse;FR047L2_ANNEMASSE_UA012;France;4030099.485;2571828.311
-1.47494841109479;43.4934884299983;349;Bayonne;FR046L2_BAYONNE_UA2012;France;3394547.923;2336018.657
-0.370792081913118;43.2946340330255;350;Pau;FR045L2_PAU_UA2012;France;3480157.26;2301141.955
4.36019235154517;43.8365664277533;351;Nimes;FR044L2_NIMES_UA2012;France;3866818.605;2320107.743
2.89474555190608;42.6993155311195;352;Perpignan;FR043L2_PERPIGNAN_UA2012;France;3737978.324;2204558.134
2.3766440580154;51.037699946756;353;Dunkerque;FR042L2_DUNKERQUE_UA2012;France;3787399.116;3130786.071
7.33927469121257;47.7465197122025;354;Mulhouse;FR040L2_MULHOUSE_UA2012;France;4121399.61;2740579.616
4.80558069736096;43.9492949921924;355;Avignon;FR039L2_AVIGNON_UA2012;France;3903433.478;2329989.453
0.197369067687169;48.0074921530665;356;Le Mans;FR038L2_LE_MANS_UA2012;France;3591654.186;2814477.874
-4.48504461935589;48.3912401082392;357;Brest;FR037L2_BREST_UA2012;France;3255695.76;2913732.584
-0.548014340679001;47.4712723478155;358;Angers;FR036L2_ANGERS_UA2012;France;3528373.207;2763022.446
3.52388973991081;50.3578888376146;359;Valenciennes;FR034L2_VALENCIENNES_UA2012;France;3860804.726;3047664.177
